p,seed,method,evaluation,code,selected,fits,validation_acc,validation_normalized_margin,validation_mean_margin,relative_residual,bank_predicted_z,bank_candidates_scored
23,3004,random_probe,7,250,False,11,1.0,1.6396788889988965,0.004627507407049567,6.786048150514093e-14,,
23,3004,random_probe,8,457,False,11,1.0,1.1227541384102242,0.0031192526697941874,7.5744657611411e-14,,
23,3004,random_probe,9,458,False,11,1.0,1.0338321133250732,0.0027390633367566,6.82820657954113e-14,,
23,3004,random_probe,10,444,False,11,1.0,0.9504244367238353,0.0025670450195531052,7.071975955294188e-14,,
23,3004,random_probe,11,522,False,11,0.875,0.05526618538833976,0.00014830792810454838,6.816347443791817e-14,,
23,3004,random_probe,12,321,True,11,1.0,2.077603170638578,0.005923609514903886,6.566111477549348e-14,,
23,3004,random_probe,13,3,False,11,1.0,0.5990936631837454,0.001704666816484954,6.692968756387096e-14,,
23,3004,random_probe,14,91,False,11,1.0,1.3804855967765732,0.003750943484605837,6.759469273836644e-14,,
23,3004,random_probe,15,859,False,11,1.0,0.7442268639872871,0.002140173791197385,6.6499157992642e-14,,
23,3004,random_probe,16,533,False,11,1.0,1.165848847507912,0.003138141019638333,6.720780023164316e-14,,
23,3004,random_probe,17,702,False,11,1.0,1.926514122082893,0.005386557517298427,6.818895959732236e-14,,
23,3004,random_probe,18,408,False,11,1.0,0.34630612066227634,0.0009159099861665524,7.468819378136188e-14,,
23,3005,bank,0,999,True,0,,,,,3.0883654913305665,1024
23,3005,greedy_probe,0,0,False,11,1.0,1.884640313010497,0.0013334612745958272,7.100244129182847e-14,,
23,3005,greedy_probe,1,16,False,11,1.0,2.609042112992295,0.0022148594536894137,7.004593416180932e-14,,
23,3005,greedy_probe,2,80,False,11,1.0,0.8130828514855835,0.000537666110474194,6.436935002936867e-14,,
23,3005,greedy_probe,3,144,False,11,1.0,2.5463076828416056,0.002488715426517011,6.917232397119737e-14,,
23,3005,greedy_probe,4,528,False,11,1.0,1.808207401378164,0.0016487539661417892,6.969978942147015e-14,,
23,3005,greedy_probe,5,18,False,11,1.0,1.358392483689666,0.0008769333643698527,7.00579522175857e-14,,
23,3005,greedy_probe,6,17,False,11,1.0,2.5511943034102966,0.002163603815091417,6.535944398695674e-14,,
23,3005,greedy_probe,7,24,True,11,1.0,2.6448865997822155,0.002248814525098462,6.842435198805254e-14,,
23,3005,greedy_probe,8,56,False,11,1.0,1.429954384510153,0.0012008155913046468,6.852600166598636e-14,,
23,3005,greedy_probe,9,28,False,11,1.0,1.9827738021557986,0.0015709292182164722,7.137198581646809e-14,,
23,3005,greedy_probe,10,280,False,11,1.0,0.9880796369231322,0.0008184521093248858,6.563610888348597e-14,,
23,3005,greedy_probe,11,8,False,11,1.0,1.9297667639213891,0.0013669631055585607,7.182914639372222e-14,,
23,3005,greedy_probe,12,88,False,11,1.0,0.8558549703769381,0.0005678001906780595,6.721317196891173e-14,,
23,3005,greedy_probe,13,152,False,11,1.0,2.5547464681222083,0.0024926783700135154,7.561400132044543e-14,,
23,3005,greedy_probe,14,536,False,11,1.0,1.8378540432586306,0.0016782046660878428,6.398024932568429e-14,,
23,3005,greedy_probe,15,26,False,11,1.0,1.4063115409107108,0.0009108076805501445,6.685781957332832e-14,,
23,3005,greedy_probe,16,25,False,11,1.0,2.5871923034135516,0.002197346070229489,6.383283552801374e-14,,
23,3005,greedy_probe,17,390,False,11,1.0,1.968649536304326,0.0017597550450833338,6.565506246154182e-14,,
23,3005,greedy_probe,18,398,False,11,1.0,1.9388555317245957,0.0017315217546965056,7.889547308447439e-14,,
23,3005,random_full,0,0,False,60,1.0,1.904999180166011,0.001353115669535489,6.834490184123278e-14,,
23,3005,random_full,1,390,False,60,1.0,1.9834237398551673,0.0017781870232991435,6.541573867340866e-14,,
23,3005,random_full,2,995,True,60,1.0,2.1787328720731347,0.0017960699488075082,6.499653213559891e-14,,
23,3005,random_full,3,868,False,60,1.0,1.4974715901979456,0.001262109460806314,7.43548981429394e-14,,
23,3005,random_probe,0,0,False,11,1.0,1.884640313010497,0.0013334612745958272,7.100244129182847e-14,,
23,3005,random_probe,1,390,False,11,1.0,1.968649536304326,0.0017597550450833338,6.565506246154182e-14,,
23,3005,random_probe,2,995,False,11,1.0,2.162176522478294,0.0017762905228370617,7.310484069187891e-14,,
23,3005,random_probe,3,868,False,11,1.0,1.4790641307800771,0.00124263329072567,7.098220280417942e-14,,
23,3005,random_probe,4,72,False,11,0.75,0.14411633576523097,7.096282794071939e-05,6.740785967258372e-14,,
23,3005,random_probe,5,150,False,11,1.0,1.491186483393149,0.0009690238495220372,6.653679168186095e-14,,
23,3005,random_probe,6,650,False,11,1.0,1.73051774635397,0.0016108967886203206,6.641430541320762e-14,,
23,3005,random_probe,7,382,True,11,1.0,2.598620144470948,0.002248398603365588,6.432613635992006e-14,,
23,3005,random_probe,8,958,False,11,0.75,0.11778606548799431,6.770489960786566e-05,6.991103135832684e-14,,
23,3005,random_probe,9,97,False,11,1.0,1.3887962594772223,0.0011015552648732134,6.708485195942881e-14,,
23,3005,random_probe,10,357,False,11,1.0,0.5164799537126312,0.00038152373050289075,6.758062448971498e-14,,
23,3005,random_probe,11,311,False,11,1.0,1.1974673769484807,0.0007729779448695023,6.75286807414031e-14,,
23,3005,random_probe,12,775,False,11,1.0,1.8755001021660227,0.001701780016054439,6.237079346616359e-14,,
23,3005,random_probe,13,358,False,11,1.0,1.8080956374687804,0.0017152317070044448,6.79360987515371e-14,,
23,3005,random_probe,14,930,False,11,1.0,1.638395842590794,0.0013392760036947914,6.414413249631298e-14,,
23,3005,random_probe,15,359,False,11,1.0,1.8739089119495536,0.0017884934172894525,6.736032272192449e-14,,
23,3005,random_probe,16,284,False,11,0.625,0.1926777898271567,0.00014206375369122878,6.783931257208146e-14,,
23,3005,random_probe,17,508,False,11,1.0,1.5366224305587748,0.0011712992605992113,6.626778266392307e-14,,
23,3005,random_probe,18,895,False,11,1.0,1.9278186158144268,0.0017433079877479706,7.248197053463338e-14,,
23,3006,bank,0,280,True,0,,,,,1.8272630974803115,1024
23,3006,greedy_probe,0,0,False,11,0.0,-0.9147541503602644,-0.0006551604123770129,6.693219893712646e-14,,
23,3006,greedy_probe,1,64,False,11,0.0,-0.912558629810624,-0.0006544896913777236,6.574719632404624e-14,,
23,3006,greedy_probe,2,72,False,11,1.0,0.6731706759099227,0.0008085750889715651,6.729194385134503e-14,,
23,3006,greedy_probe,3,104,False,11,1.0,0.7366176002462401,0.000987138723195816,6.896220201301078e-14,,
23,3006,greedy_probe,4,616,False,11,1.0,1.2866528267325252,0.0016927784251381172,7.108260918511406e-14,,
23,3006,greedy_probe,5,617,False,11,1.0,1.2968764158623616,0.001709724615096983,6.551289886283327e-14,,
23,3006,greedy_probe,6,621,False,11,1.0,1.3181279427676236,0.0017316843400231744,6.443296589817583e-14,,
23,3006,greedy_probe,7,637,False,11,1.0,0.8601593557087974,0.0011304543302678351,6.772737845746381e-14,,
23,3006,greedy_probe,8,623,True,11,1.0,1.4757745737983623,0.001960388512980412,6.703286046088616e-14,,
23,3006,greedy_probe,9,879,False,11,1.0,1.2720042601483301,0.0013530450926152945,7.108258193825346e-14,,
23,3006,greedy_probe,10,751,False,11,0.625,0.03360378497447279,4.414381126861041e-05,7.181779096306055e-14,,
23,3006,greedy_probe,11,559,False,11,1.0,1.419733497483839,0.0018898353071231415,7.30930634035835e-14,,
23,3006,greedy_probe,12,615,False,11,0.875,0.2471513774518581,0.00023486487001582977,7.112429017948339e-14,,
23,3006,greedy_probe,13,591,False,11,1.0,1.3027314711586422,0.0016113690558577634,6.444838676568828e-14,,
23,3006,greedy_probe,14,111,False,11,1.0,0.9378386527484581,0.0012570714973611829,6.986683283466102e-14,,
23,3006,greedy_probe,15,622,False,11,1.0,1.4616741186005533,0.0019372726900751588,6.481202454662363e-14,,
23,3006,greedy_probe,16,619,False,11,1.0,1.449114697770422,0.001933696183070763,6.4567237919742e-14,,
23,3006,greedy_probe,17,639,False,11,1.0,0.88642869353146,0.0011679652753406114,7.366931075657158e-14,,
23,3006,greedy_probe,18,22,False,11,0.0,-0.5367603111134113,-0.00037243977789828703,6.556534162721218e-14,,
23,3006,random_full,0,0,False,60,0.0,-0.88263115876209,-0.0006319896340697727,6.721227854538659e-14,,
23,3006,random_full,1,22,False,60,0.0,-0.5039873086532638,-0.0003503116962936181,6.481882631988715e-14,,
23,3006,random_full,2,390,True,60,1.0,0.7755171610483509,0.0010007899999679663,6.552903466768915e-14,,
23,3006,random_full,3,749,False,60,0.125,-0.19910531155390246,-0.00022188979250070597,6.382619174841743e-14,,
23,3006,random_probe,0,0,False,11,0.0,-0.9147541503602644,-0.0006551604123770129,6.693219893712646e-14,,
23,3006,random_probe,1,22,False,11,0.0,-0.5367603111134113,-0.00037243977789828703,6.556534162721218e-14,,
23,3006,random_probe,2,390,False,11,1.0,0.7612839279722949,0.0009802357621456126,6.987607617684267e-14,,
23,3006,random_probe,3,749,False,11,0.0,-0.21831078924156666,-0.00024340057032060537,6.430386323948067e-14,,
23,3006,random_probe,4,633,False,11,1.0,0.8517175642864031,0.0011192852180180396,7.495821083775127e-14,,
23,3006,random_probe,5,909,False,11,1.0,0.24734557910935262,0.00024058572692583526,6.694473655177096e-14,,
23,3006,random_probe,6,528,False,11,0.0,-0.4983029078142798,-0.0003556885089005205,6.92808356589902e-14,,
23,3006,random_probe,7,246,False,11,1.0,1.3125178169780674,0.001217527978078883,6.730919159735309e-14,,
23,3006,random_probe,8,739,True,11,1.0,1.5841094907152655,0.0014089195124963854,6.918745219789222e-14,,
23,3006,random_probe,9,841,False,11,1.0,1.2626876994648502,0.0011952050665057319,6.518132995770534e-14,,
23,3006,random_probe,10,114,False,11,0.875,0.19674359151052564,0.0001863978789547636,7.087474913477908e-14,,
23,3006,random_probe,11,770,False,11,0.0,-0.17160569583102522,-0.00018886125261148318,6.74997538233009e-14,,
23,3006,random_probe,12,520,False,11,1.0,1.136646582683852,0.001409273369249701,6.481238329429087e-14,,
23,3006,random_probe,13,29,False,11,1.0,1.388009822317677,0.0016684588699532373,6.381209948834854e-14,,
23,3006,random_probe,14,991,False,11,0.625,0.05048237515803198,5.099746659039447e-05,6.731396256841619e-14,,
23,3006,random_probe,15,142,False,11,1.0,0.2759019404276395,0.00035959890335909676,6.61491241208287e-14,,
23,3006,random_probe,16,599,False,11,0.0,-0.6563240452370154,-0.0004615233470311843,7.240823804519306e-14,,
23,3006,random_probe,17,258,False,11,0.0,-0.4641124034343948,-0.0005128449020710465,6.79226593361905e-14,,
23,3006,random_probe,18,862,False,11,0.875,0.4664119364688537,0.0004163553071163872,6.719660647919642e-14,,
23,3007,bank,0,95,True,0,,,,,3.378456924703827,1024
23,3007,greedy_probe,0,0,False,11,1.0,1.3134944945460403,0.0009060877578792115,6.858904749184778e-14,,
23,3007,greedy_probe,1,512,False,11,1.0,0.7181479527084301,0.0005373361070125354,6.98532007873133e-14,,
23,3007,greedy_probe,2,64,False,11,1.0,1.258073738115332,0.0009368087574995361,7.000531368279878e-14,,
23,3007,greedy_probe,3,1,False,11,1.0,0.8946516561038174,0.0005996370441282593,6.11302835877808e-14,,
23,3007,greedy_probe,4,16,False,11,1.0,1.6779317292934581,0.0009622223943954906,6.683713971295055e-14,,
23,3007,greedy_probe,5,18,False,11,1.0,1.5681058165281807,0.0012618406027270768,6.760533976319075e-14,,
23,3007,greedy_probe,6,20,False,11,1.0,1.1163877733028196,0.0006077253701717161,6.701435899938784e-14,,
23,3007,greedy_probe,7,272,False,11,1.0,2.115381050426842,0.0018180793284112724,6.386035529450091e-14,,
23,3007,greedy_probe,8,304,False,11,1.0,1.7042123724825662,0.0014640137020826543,7.109514971782092e-14,,
23,3007,greedy_probe,9,280,False,11,1.0,2.139570991842301,0.0022100431005699197,6.357306757753601e-14,,
23,3007,greedy_probe,10,408,False,11,1.0,1.1511738755138627,0.0006448869364550688,6.787733040827854e-14,,
23,3007,greedy_probe,11,792,False,11,1.0,1.336821363976803,0.00136913254904171,6.542870471840695e-14,,
23,3007,greedy_probe,12,344,False,11,1.0,2.1774181429721597,0.0024494667532681466,7.243929200786085e-14,,
23,3007,greedy_probe,13,345,False,11,1.0,2.0815881921204964,0.002339123901944546,7.309032039922187e-14,,
23,3007,greedy_probe,14,328,False,11,1.0,2.412652014054996,0.0027601119358708808,6.806940478589469e-14,,
23,3007,greedy_probe,15,330,False,11,1.0,1.3265052235131787,0.0012617037656694943,6.186892737471694e-14,,
23,3007,greedy_probe,16,332,True,11,1.0,2.715308268160001,0.0030407855877674023,7.479061243064345e-14,,
23,3007,greedy_probe,17,76,False,11,1.0,2.1353085207642932,0.0025148871560182993,6.851493791989161e-14,,
23,3007,greedy_probe,18,364,False,11,1.0,0.9931734248963939,0.001026593279355073,6.868850787760529e-14,,
23,3007,random_full,0,0,False,60,1.0,1.3385533209582445,0.000926318023867413,6.370302522376752e-14,,
23,3007,random_full,1,425,True,60,1.0,1.8788244156895475,0.001477957477905769,7.44973837573382e-14,,
23,3007,random_full,2,41,False,60,1.0,1.0508406840907019,0.0011800765487259904,6.611014911803491e-14,,
23,3007,random_full,3,753,False,60,0.25,-0.11323562502643647,-9.571848170417379e-05,6.854462855022535e-14,,
23,3007,random_probe,0,0,False,11,1.0,1.3134944945460403,0.0009060877578792115,6.858904749184778e-14,,
23,3007,random_probe,1,425,False,11,1.0,1.8597702078310698,0.0014573185800543934,6.536864370691833e-14,,
23,3007,random_probe,2,41,False,11,1.0,1.0344095745177038,0.0011589308438102429,6.874395516836531e-14,,
23,3007,random_probe,3,753,False,11,0.125,-0.134803101425572,-0.00011476830185834942,6.618124286583514e-14,,
23,3007,random_probe,4,70,True,11,1.0,2.018919976761956,0.0014348268015202757,6.511642092703616e-14,,
23,3007,random_probe,5,512,False,11,1.0,0.7181479527084301,0.0005373361070125354,6.98532007873133e-14,,
23,3007,random_probe,6,80,False,11,1.0,1.6143748773099174,0.001022436090161609,7.415847856860479e-14,,
23,3007,random_probe,7,957,False,11,1.0,0.8807759586575986,0.0005958033046695177,7.447815516344838e-14,,
23,3007,random_probe,8,65,False,11,1.0,0.6607677803597761,0.0005109720600612886,7.049740376825355e-14,,
23,3007,random_probe,9,158,False,11,1.0,1.2835068823301934,0.0010624985605217577,7.001150400380084e-14,,
23,3007,random_probe,10,980,False,11,1.0,0.8502384344769962,0.0009317218659346746,6.714463317343593e-14,,
23,3007,random_probe,11,37,False,11,0.5,0.03400922820413721,2.1664439428408823e-05,7.080439835349947e-14,,
23,3007,random_probe,12,72,False,11,1.0,1.9369050560483936,0.0023000694359405017,6.688445717438153e-14,,
23,3007,random_probe,13,981,False,11,1.0,0.941927916180272,0.0010327729695401551,7.341608699229765e-14,,
23,3007,random_probe,14,193,False,11,0.5,0.08763162751916888,9.911042678330435e-05,7.1919013454254e-14,,
23,3007,random_probe,15,113,False,11,0.0,-1.0868092295165814,-0.0004216898751973359,6.705366066266161e-14,,
23,3007,random_probe,16,713,False,11,1.0,0.6076011561943302,0.0005078362106171255,7.513536824712077e-14,,
23,3007,random_probe,17,359,False,11,0.625,0.07305690582936335,4.937172878522432e-05,7.12128978490865e-14,,
23,3007,random_probe,18,33,False,11,0.875,0.10821305209319676,7.093152303015108e-05,6.977453741231501e-14,,
23,3008,bank,0,278,True,0,,,,,1.3992929290742633,1024
23,3008,greedy_probe,0,0,False,11,1.0,0.33561557859027136,0.00033708633940167636,6.91076692975402e-14,,
23,3008,greedy_probe,1,512,False,11,0.0,-0.9096764800338364,-0.0008586588308978254,6.582054695616294e-14,,
23,3008,greedy_probe,2,2,False,11,1.0,0.3155519416140218,0.0003172516856929366,7.282869114240412e-14,,
23,3008,greedy_probe,3,128,False,11,1.0,0.30557723056935365,0.00031052908375018423,6.504305625214603e-14,,
23,3008,greedy_probe,4,8,False,11,1.0,0.3048844492542021,0.00030805262266263636,7.191871675284846e-14,,
23,3008,greedy_probe,5,256,False,11,1.0,0.3290955386486434,0.0003310803632432897,6.90629780192787e-14,,
23,3008,greedy_probe,6,64,False,11,1.0,0.37149531773413186,0.00055679784611675,7.014397941457977e-14,,
23,3008,greedy_probe,7,80,False,11,1.0,0.888511132047893,0.0013254742896160795,7.616917199576456e-14,,
23,3008,greedy_probe,8,84,False,11,1.0,0.36362239637710997,0.0005483414125276509,6.82744089881656e-14,,
23,3008,greedy_probe,9,112,False,11,1.0,1.0235915438121976,0.0011630724044748696,6.247385230555429e-14,,
23,3008,greedy_probe,10,113,False,11,1.0,1.0257974137243269,0.0011623396024234367,6.677887901100489e-14,,
23,3008,greedy_probe,11,625,False,11,0.875,0.27219006551866404,0.0002906966164951761,7.231986933756838e-14,,
23,3008,greedy_probe,12,115,False,11,1.0,1.0392946780009895,0.0011765071888964421,7.381442061439407e-14,,
23,3008,greedy_probe,13,243,False,11,1.0,1.0791062348318212,0.0012048771526969385,6.94981818753101e-14,,
23,3008,greedy_probe,14,251,True,11,1.0,1.0827894362720967,0.0012135934228336438,7.105582434852156e-14,,
23,3008,greedy_probe,15,507,False,11,1.0,1.0794144073506073,0.0012090105998492171,7.635492687610426e-14,,
23,3008,greedy_probe,16,187,False,11,1.0,0.44007295336120045,0.0006010463168183164,7.038718060332155e-14,,
23,3008,greedy_probe,17,235,False,11,1.0,0.353181655562262,0.00039835236122256167,6.876803734855064e-14,,
23,3008,greedy_probe,18,255,False,11,1.0,0.4506195148655321,0.0004958865564547521,6.729497049866982e-14,,
23,3008,random_full,0,0,True,60,1.0,0.3579111140272065,0.0003593228943970907,6.694413585275523e-14,,
23,3008,random_full,1,162,False,60,1.0,0.24678436790502647,0.0003445407609603381,6.575875661302459e-14,,
23,3008,random_full,2,624,False,60,0.875,0.28597996721362395,0.00030662953968914157,7.145350448420436e-14,,
23,3008,random_full,3,1023,False,60,0.0,-1.062006496775396,-0.001048130506514631,7.102761914432451e-14,,
23,3008,random_probe,0,0,False,11,1.0,0.33561557859027136,0.00033708633940167636,6.91076692975402e-14,,
23,3008,random_probe,1,162,False,11,1.0,0.2295475069725212,0.0003206142967487986,7.088192351801995e-14,,
23,3008,random_probe,2,624,False,11,0.875,0.27045836247302724,0.0002896653833023991,6.852859551130033e-14,,
23,3008,random_probe,3,1023,False,11,0.0,-1.0854766460188794,-0.0010713088614115046,6.919284089601035e-14,,
23,3008,random_probe,4,1019,False,11,0.875,0.3190686336021614,0.0003374323839781465,6.836833577423317e-14,,
23,3008,random_probe,5,236,False,11,1.0,0.26190565116923054,0.0002933741931120358,6.969274499046409e-14,,
23,3008,random_probe,6,228,False,11,1.0,0.2652120181192097,0.00029620458056179265,7.272435206550415e-14,,
23,3008,random_probe,7,398,False,11,1.0,0.4917895728267129,0.0005061519621539085,6.684141527591329e-14,,
23,3008,random_probe,8,551,False,11,1.0,0.7455244595276347,0.0009952697067351166,7.149258466218536e-14,,
23,3008,random_probe,9,552,False,11,0.0,-0.6233275839393999,-0.0008270270371842541,6.915730387415027e-14,,
23,3008,random_probe,10,92,False,11,1.0,0.34246829639795995,0.0005169757359199173,7.301430116213769e-14,,
23,3008,random_probe,11,247,False,11,1.0,0.4623981600229246,0.0005079331508742284,6.801555169286578e-14,,
23,3008,random_probe,12,142,False,11,1.0,0.49253144575137986,0.0005066005562190667,6.685705182179643e-14,,
23,3008,random_probe,13,716,False,11,0.0,-0.560410963050286,-0.0007902503029297465,7.191481766377898e-14,,
23,3008,random_probe,14,981,False,11,0.0,-0.7907193890787312,-0.001108428357368128,6.690358935306569e-14,,
23,3008,random_probe,15,321,False,11,1.0,0.35942332311416003,0.0005388554766935531,7.130854569101381e-14,,
23,3008,random_probe,16,400,False,11,1.0,0.5650765447562476,0.0005579877470440154,6.954112113308523e-14,,
23,3008,random_probe,17,690,False,11,0.0,-0.8386738531905817,-0.00108740307938776,6.63748852799667e-14,,
23,3008,random_probe,18,942,True,11,1.0,0.794081698607509,0.0010549641691994438,6.991935404843366e-14,,
23,3009,bank,0,207,True,0,,,,,2.2987133353659712,1024
23,3009,greedy_probe,0,0,False,11,1.0,1.3075529641288575,0.0023451686021892367,6.823102918697292e-14,,
23,3009,greedy_probe,1,16,False,11,1.0,0.5706121689014221,0.0008470840209317682,7.032889756027815e-14,,
23,3009,greedy_probe,2,256,False,11,1.0,1.5233181458169482,0.002928030407760425,6.685987129710354e-14,,
23,3009,greedy_probe,3,264,False,11,1.0,1.269309140203792,0.002439074017748036,6.655731477252164e-14,,
23,3009,greedy_probe,4,257,False,11,1.0,0.76192534137748,0.0014277928680690374,6.809147165375013e-14,,
23,3009,greedy_probe,5,768,False,11,1.0,1.1805047563797406,0.0016729479649859862,6.555397097982163e-14,,
23,3009,greedy_probe,6,320,False,11,1.0,1.5524839168006501,0.0029348489764771156,6.811330529279166e-14,,
23,3009,greedy_probe,7,448,False,11,1.0,1.552393042856735,0.0029346347666392688,7.078861440680411e-14,,
23,3009,greedy_probe,8,322,True,11,1.0,1.8037727891058324,0.003314431006950595,6.565768465077206e-14,,
23,3009,greedy_probe,9,354,False,11,1.0,1.4219760310385192,0.0027610129795662686,6.823966675510684e-14,,
23,3009,greedy_probe,10,326,False,11,1.0,1.1830947700498793,0.002041723338704284,6.77584562712667e-14,,
23,3009,greedy_probe,11,338,False,11,1.0,0.7642553104858822,0.0011669304640693967,6.904724910289926e-14,,
23,3009,greedy_probe,12,66,False,11,1.0,1.7477998867427025,0.003171825802790417,6.370316633856238e-14,,
23,3009,greedy_probe,13,330,False,11,1.0,1.5422014920380898,0.0028377950729222903,7.528305496086064e-14,,
23,3009,greedy_probe,14,323,False,11,1.0,0.9412454276421107,0.001661424713501754,6.744329538940795e-14,,
23,3009,greedy_probe,15,834,False,11,1.0,1.2166008207184484,0.0016355332421376552,6.485582852488181e-14,,
23,3009,greedy_probe,16,258,False,11,1.0,1.757565275403905,0.0032879571511623537,6.840646164767378e-14,,
23,3009,greedy_probe,17,450,False,11,1.0,1.8036769724810975,0.0033142053848896963,7.538865640403347e-14,,
23,3009,greedy_probe,18,33,False,11,1.0,0.7489049091334412,0.001331225196592148,6.864648326171937e-14,,
23,3009,random_full,0,0,False,60,1.0,1.3181030327053274,0.0023699865702671314,6.566334749360566e-14,,
23,3009,random_full,1,33,False,60,1.0,0.7610530143385591,0.0013555884846370957,7.141188648370829e-14,,
23,3009,random_full,2,595,False,60,1.0,0.913480587175026,0.0015849859916376215,6.461904184878894e-14,,
23,3009,random_full,3,767,True,60,1.0,1.6311197158435577,0.0030308123079348425,6.936526854921599e-14,,
23,3009,random_probe,0,0,False,11,1.0,1.3075529641288575,0.0023451686021892367,6.823102918697292e-14,,
23,3009,random_probe,1,33,False,11,1.0,0.7489049091334412,0.001331225196592148,6.864648326171937e-14,,
23,3009,random_probe,2,595,False,11,1.0,0.9017964257151198,0.001561334023972254,6.826687532025732e-14,,
23,3009,random_probe,3,767,False,11,1.0,1.6211433001919775,0.003004797494982706,6.273149391073784e-14,,
23,3009,random_probe,4,974,False,11,0.375,0.0044022829573955105,1.1541386712264103e-05,6.20570445865896e-14,,
23,3009,random_probe,5,867,False,11,1.0,0.3416985517437834,0.0003939897107216976,6.984999570903041e-14,,
23,3009,random_probe,6,962,False,11,1.0,1.2165889307748055,0.001635504853174003,6.475527973851843e-14,,
23,3009,random_probe,7,397,False,11,1.0,1.524701893719908,0.0028497886196040883,6.372217655164074e-14,,
23,3009,random_probe,8,511,False,11,1.0,0.6473625592464296,0.0009343687300670282,6.264501666275936e-14,,
23,3009,random_probe,9,270,False,11,1.0,0.8635579192813183,0.0014794119181536,7.260383307749586e-14,,
23,3009,random_probe,10,590,False,11,1.0,0.5956558860340693,0.0007837503999934834,6.798247592768414e-14,,
23,3009,random_probe,11,982,False,11,1.0,0.8031469278814511,0.0013562363378486365,6.340930133255705e-14,,
23,3009,random_probe,12,605,True,11,1.0,1.6993203205489702,0.0032435378462590736,6.706795809010215e-14,,
23,3009,random_probe,13,584,False,11,1.0,1.0892111180846111,0.0014758538392760888,6.77396136148801e-14,,
23,3009,random_probe,14,662,False,11,1.0,0.45381264131720034,0.0008215891938613447,6.787945743399006e-14,,
23,3009,random_probe,15,451,False,11,1.0,0.9411050617756452,0.0016611704095753268,7.289221156402607e-14,,
23,3009,random_probe,16,831,False,11,1.0,1.4711243519473558,0.002478370263902797,6.826985910290248e-14,,
23,3009,random_probe,17,978,False,11,1.0,1.6884212583600964,0.002816722415223515,6.754384438651775e-14,,
23,3009,random_probe,18,837,False,11,1.0,1.4145514456282848,0.0019430308188248232,6.839405522093244e-14,,
23,3010,bank,0,591,True,0,,,,,3.2310227879429023,1024
23,3010,greedy_probe,0,0,False,11,1.0,0.38344798433260907,0.0007326245240866225,6.556108880067203e-14,,
23,3010,greedy_probe,1,32,False,11,1.0,0.35267102147924156,0.0006714034528161996,7.230692900138129e-14,,
23,3010,greedy_probe,2,512,False,11,1.0,1.3914944407039245,0.0026908420488712106,7.231574726137095e-14,,
23,3010,greedy_probe,3,514,False,11,1.0,1.6015379741074756,0.0030625498371312735,6.932613167082022e-14,,
23,3010,greedy_probe,4,530,False,11,1.0,1.1843562733555215,0.002232210525297126,7.228937825741691e-14,,
23,3010,greedy_probe,5,578,False,11,1.0,1.0128265969602361,0.0018363129054889248,6.75348326211528e-14,,
23,3010,greedy_probe,6,518,False,11,1.0,1.1268290252806041,0.0022177118513493623,6.528906367039691e-14,,
23,3010,greedy_probe,7,515,False,11,1.0,2.01518041244468,0.002158709554094131,7.11382435852488e-14,,
23,3010,greedy_probe,8,771,False,11,1.0,2.074710931529699,0.002181430410079772,6.572996942503799e-14,,
23,3010,greedy_probe,9,779,False,11,1.0,2.0151737874558124,0.0021265828738479525,7.069412856742554e-14,,
23,3010,greedy_probe,10,899,False,11,1.0,2.2122464331697067,0.0022850834282933004,7.031898666119383e-14,,
23,3010,greedy_probe,11,931,True,11,1.0,2.2389406138642185,0.002274716275690837,6.459978134890349e-14,,
23,3010,greedy_probe,12,419,False,11,1.0,0.5394247749819917,0.0005444320537648702,6.433197193115706e-14,,
23,3010,greedy_probe,13,929,False,11,1.0,2.034563619743263,0.002052795057686391,6.663134795575905e-14,,
23,3010,greedy_probe,14,947,False,11,1.0,1.710881410728449,0.0016964208811111308,6.879210042185723e-14,,
23,3010,greedy_probe,15,995,False,11,1.0,1.9422069517669043,0.0018870789196966465,6.172882992694281e-14,,
23,3010,greedy_probe,16,935,False,11,1.0,1.4916872664793543,0.0012546110848748408,6.653821855236962e-14,,
23,3010,greedy_probe,17,930,False,11,1.0,1.5021439297198056,0.0028337861856419207,7.213675375157036e-14,,
23,3010,greedy_probe,18,675,False,11,1.0,2.21423441160643,0.0022852198814482484,6.641767311096189e-14,,
23,3010,random_full,0,0,False,60,1.0,0.396310404522103,0.0007579498159901062,7.01488019127483e-14,,
23,3010,random_full,1,823,False,60,1.0,0.6626050810348074,0.000575343744215734,6.683252460087422e-14,,
23,3010,random_full,2,18,False,60,1.0,0.6799954580438685,0.0012955596788393458,6.693521232759444e-14,,
23,3010,random_full,3,1015,True,60,1.0,1.3614223969986967,0.001077793463150482,7.493915470950637e-14,,
23,3010,random_probe,0,0,False,11,1.0,0.38344798433260907,0.0007326245240866225,6.556108880067203e-14,,
23,3010,random_probe,1,823,False,11,1.0,0.639973796528795,0.0005540719932561992,6.979813106898135e-14,,
23,3010,random_probe,2,18,False,11,1.0,0.6670598754394395,0.001269226152435369,6.745448473235848e-14,,
23,3010,random_probe,3,1015,False,11,1.0,1.34196896484635,0.0010571242303698712,6.725920578841473e-14,,
23,3010,random_probe,4,7,False,11,0.0,-0.5844410903918914,-0.0004849908493624261,6.656844873289882e-14,,
23,3010,random_probe,5,993,False,11,1.0,1.733611762674946,0.0016714562672647112,6.789703660166728e-14,,
