phase,name,p,seed,variant,view,test_a,truth,rtol,horizon,initial_informative_step,raw_argmax_changes,leader_replacements,correctness_flips,correct_to_wrong,wrong_to_correct,last_leader_replacement,last_correctness_flip,final_correct_state,final_winner_count,final_normalized_correct_margin
discovery,p17_s22_diag,17,22,diag,point,16,15,1e-08,59,0,2,2,0,0,0,5,,-1,1,-0.21211304518458493
discovery,p17_s22_residual,17,22,residual,profile,-1,0,1e-08,59,0,6,6,0,0,0,10,,-1,1,-4.4673722923162265
discovery,p17_s22_residual,17,22,residual,point,0,0,1e-08,59,0,2,2,0,0,0,7,,-1,1,-2.121945139246152
discovery,p17_s22_residual,17,22,residual,point,1,2,1e-08,59,0,4,4,0,0,0,10,,-1,1,-3.305361346018482
discovery,p17_s22_residual,17,22,residual,point,2,4,1e-08,59,0,2,2,0,0,0,7,,-1,1,-3.4258464354674887
discovery,p17_s22_residual,17,22,residual,point,3,6,1e-08,59,0,4,4,0,0,0,8,,-1,1,-3.199415795016606
discovery,p17_s22_residual,17,22,residual,point,4,8,1e-08,59,0,3,3,0,0,0,8,,-1,1,-1.807048191682412
discovery,p17_s22_residual,17,22,residual,point,5,10,1e-08,59,0,2,2,0,0,0,4,,-1,1,-1.626580880034074
discovery,p17_s22_residual,17,22,residual,point,6,12,1e-08,59,0,2,2,0,0,0,7,,-1,1,-2.7703788414461266
discovery,p17_s22_residual,17,22,residual,point,7,14,1e-08,59,0,3,3,0,0,0,7,,-1,1,-1.850147270215257
discovery,p17_s22_residual,17,22,residual,point,8,16,1e-08,59,0,5,5,0,0,0,8,,-1,1,-2.10227468363659
discovery,p17_s22_residual,17,22,residual,point,9,1,1e-08,59,0,4,4,0,0,0,8,,-1,1,-0.8916893011284673
discovery,p17_s22_residual,17,22,residual,point,10,3,1e-08,59,0,2,2,0,0,0,6,,-1,1,-0.732143585794296
discovery,p17_s22_residual,17,22,residual,point,11,5,1e-08,59,0,1,1,0,0,0,7,,-1,1,-1.8245589671400622
discovery,p17_s22_residual,17,22,residual,point,12,7,1e-08,59,0,3,3,0,0,0,8,,-1,1,-2.982257229205496
discovery,p17_s22_residual,17,22,residual,point,13,9,1e-08,59,0,2,2,0,0,0,3,,-1,1,-3.616588280238757
discovery,p17_s22_residual,17,22,residual,point,14,11,1e-08,59,0,3,3,0,0,0,8,,-1,1,-0.7578939542591263
discovery,p17_s22_residual,17,22,residual,point,15,13,1e-08,59,0,6,6,0,0,0,8,,-1,1,-1.5486180652145318
discovery,p17_s22_residual,17,22,residual,point,16,15,1e-08,59,0,3,3,0,0,0,7,,-1,1,-0.2457887317254554
discovery,p17_s23_circ,17,23,circ,profile,-1,0,1e-08,59,0,33,1,0,0,0,5,,-1,2,-1.2114142269956807
discovery,p17_s23_circ,17,23,circ,point,0,0,1e-08,59,0,26,1,0,0,0,5,,-1,1,-1.2114148107944052
discovery,p17_s23_circ,17,23,circ,point,1,2,1e-08,59,0,26,1,0,0,0,5,,-1,1,-1.2114142336569984
discovery,p17_s23_circ,17,23,circ,point,2,4,1e-08,59,0,28,1,0,0,0,5,,-1,1,-1.2114141785569348
discovery,p17_s23_circ,17,23,circ,point,3,6,1e-08,59,0,26,1,0,0,0,5,,-1,1,-1.2114146899175868
discovery,p17_s23_circ,17,23,circ,point,4,8,1e-08,59,0,31,1,0,0,0,5,,-1,1,-1.2114145539184231
discovery,p17_s23_circ,17,23,circ,point,5,10,1e-08,59,0,27,1,0,0,0,5,,-1,1,-1.2114140834875715
discovery,p17_s23_circ,17,23,circ,point,6,12,1e-08,59,0,32,1,0,0,0,5,,-1,1,-1.2114141448407307
discovery,p17_s23_circ,17,23,circ,point,7,14,1e-08,59,0,33,1,0,0,0,5,,-1,1,-1.211413780123789
discovery,p17_s23_circ,17,23,circ,point,8,16,1e-08,59,0,29,1,0,0,0,5,,-1,1,-1.211414659264926
discovery,p17_s23_circ,17,23,circ,point,9,1,1e-08,59,0,25,1,0,0,0,5,,-1,1,-1.211414488981268
discovery,p17_s23_circ,17,23,circ,point,10,3,1e-08,59,0,27,1,0,0,0,5,,-1,1,-1.2114142875828542
discovery,p17_s23_circ,17,23,circ,point,11,5,1e-08,59,0,31,1,0,0,0,5,,-1,1,-1.2114142096575602
discovery,p17_s23_circ,17,23,circ,point,12,7,1e-08,59,0,30,1,0,0,0,5,,-1,1,-1.211414618222447
discovery,p17_s23_circ,17,23,circ,point,13,9,1e-08,59,0,21,1,0,0,0,5,,-1,1,-1.2114144413163936
discovery,p17_s23_circ,17,23,circ,point,14,11,1e-08,59,0,33,1,0,0,0,5,,-1,1,-1.211414642122183
discovery,p17_s23_circ,17,23,circ,point,15,13,1e-08,59,0,29,1,0,0,0,5,,-1,1,-1.211414411397499
discovery,p17_s23_circ,17,23,circ,point,16,15,1e-08,59,0,28,1,0,0,0,5,,-1,1,-1.211414080674947
discovery,p17_s23_cross,17,23,cross,profile,-1,0,1e-08,59,0,3,3,0,0,0,5,,-1,1,-1.2445110305862273
discovery,p17_s23_cross,17,23,cross,point,0,0,1e-08,59,0,2,2,0,0,0,5,,-1,1,-1.369580496547331
discovery,p17_s23_cross,17,23,cross,point,1,2,1e-08,59,0,3,3,0,0,0,7,,-1,1,-1.6373615616610169
discovery,p17_s23_cross,17,23,cross,point,2,4,1e-08,59,0,3,3,0,0,0,6,,-1,1,-0.7893047647790111
discovery,p17_s23_cross,17,23,cross,point,3,6,1e-08,59,0,3,3,0,0,0,4,,-1,1,-1.4626682097553072
discovery,p17_s23_cross,17,23,cross,point,4,8,1e-08,59,0,3,3,0,0,0,5,,-1,1,-1.2402688337523056
discovery,p17_s23_cross,17,23,cross,point,5,10,1e-08,59,0,2,2,0,0,0,5,,-1,1,-1.2799248158303023
discovery,p17_s23_cross,17,23,cross,point,6,12,1e-08,59,0,1,1,0,0,0,7,,-1,1,-1.3308351341425162
discovery,p17_s23_cross,17,23,cross,point,7,14,1e-08,59,0,1,1,0,0,0,1,,-1,1,-1.4004729229158142
discovery,p17_s23_cross,17,23,cross,point,8,16,1e-08,59,0,3,3,0,0,0,7,,-1,1,-1.2972358360920107
discovery,p17_s23_cross,17,23,cross,point,9,1,1e-08,59,0,1,1,0,0,0,2,,-1,1,-1.378728054027558
discovery,p17_s23_cross,17,23,cross,point,10,3,1e-08,59,0,3,3,0,0,0,8,,-1,1,-1.2008995260063424
discovery,p17_s23_cross,17,23,cross,point,11,5,1e-08,59,0,3,3,0,0,0,5,,-1,1,-1.0099074463708906
discovery,p17_s23_cross,17,23,cross,point,12,7,1e-08,59,0,1,1,0,0,0,6,,-1,1,-1.0836026568052926
discovery,p17_s23_cross,17,23,cross,point,13,9,1e-08,59,0,4,4,0,0,0,6,,-1,1,-1.7650880848214419
discovery,p17_s23_cross,17,23,cross,point,14,11,1e-08,59,0,2,2,0,0,0,3,,-1,1,-1.529380015610098
discovery,p17_s23_cross,17,23,cross,point,15,13,1e-08,59,0,0,0,0,0,0,,,-1,1,-1.5345590816522876
discovery,p17_s23_cross,17,23,cross,point,16,15,1e-08,59,0,5,5,0,0,0,8,,-1,1,-1.0601850585435606
discovery,p17_s23_diag,17,23,diag,profile,-1,0,1e-08,59,0,46,44,0,0,0,59,,-1,1,-4.602179941376379
discovery,p17_s23_diag,17,23,diag,point,0,0,1e-08,59,0,3,3,0,0,0,6,,-1,1,-3.9200117408244184
discovery,p17_s23_diag,17,23,diag,point,1,2,1e-08,59,0,3,3,0,0,0,7,,-1,1,-0.5720802733918664
discovery,p17_s23_diag,17,23,diag,point,2,4,1e-08,59,0,4,4,0,0,0,7,,-1,1,-1.3567677943111953
discovery,p17_s23_diag,17,23,diag,point,3,6,1e-08,59,0,4,4,1,0,1,11,11,1,1,0.5711338298344151
discovery,p17_s23_diag,17,23,diag,point,4,8,1e-08,59,0,3,3,0,0,0,6,,-1,1,-2.270791467572699
discovery,p17_s23_diag,17,23,diag,point,5,10,1e-08,59,0,2,2,0,0,0,7,,-1,1,-1.1818902328987169
discovery,p17_s23_diag,17,23,diag,point,6,12,1e-08,59,0,2,2,0,0,0,7,,-1,1,-1.8238940226856357
discovery,p17_s23_diag,17,23,diag,point,7,14,1e-08,59,0,3,3,0,0,0,7,,-1,1,-0.5956505173176819
discovery,p17_s23_diag,17,23,diag,point,8,16,1e-08,59,0,2,2,0,0,0,7,,-1,1,-1.9228070879262795
discovery,p17_s23_diag,17,23,diag,point,9,1,1e-08,59,0,3,3,0,0,0,7,,-1,1,-2.5446840521553944
discovery,p17_s23_diag,17,23,diag,point,10,3,1e-08,59,0,1,1,0,0,0,2,,-1,1,-1.3839387743724785
discovery,p17_s23_diag,17,23,diag,point,11,5,1e-08,59,0,3,3,0,0,0,5,,-1,1,-2.4339836763224927
discovery,p17_s23_diag,17,23,diag,point,12,7,1e-08,59,0,3,3,0,0,0,7,,-1,1,-1.8297420249220193
discovery,p17_s23_diag,17,23,diag,point,13,9,1e-08,59,0,2,2,0,0,0,7,,-1,1,-2.64156456812347
discovery,p17_s23_diag,17,23,diag,point,14,11,1e-08,59,0,3,3,0,0,0,7,,-1,1,-2.9585671421059425
discovery,p17_s23_diag,17,23,diag,point,15,13,1e-08,59,0,2,2,0,0,0,4,,-1,1,-3.3652232256234558
discovery,p17_s23_diag,17,23,diag,point,16,15,1e-08,59,0,4,4,0,0,0,6,,-1,1,-2.285250579996448
discovery,p17_s23_residual,17,23,residual,profile,-1,0,1e-08,59,0,4,4,0,0,0,8,,-1,1,-4.607654490367251
discovery,p17_s23_residual,17,23,residual,point,0,0,1e-08,59,0,1,1,0,0,0,8,,-1,1,-2.474707854383194
discovery,p17_s23_residual,17,23,residual,point,1,2,1e-08,59,0,3,3,0,0,0,8,,-1,1,-2.6696695029794264
discovery,p17_s23_residual,17,23,residual,point,2,4,1e-08,59,0,2,2,0,0,0,7,,-1,1,-3.6791437389440023
discovery,p17_s23_residual,17,23,residual,point,3,6,1e-08,59,0,1,1,0,0,0,5,,-1,1,-1.9001142716723969
discovery,p17_s23_residual,17,23,residual,point,4,8,1e-08,59,0,2,2,0,0,0,6,,-1,1,-2.3272145216265736
discovery,p17_s23_residual,17,23,residual,point,5,10,1e-08,59,0,3,3,0,0,0,8,,-1,1,-3.2799943643929605
discovery,p17_s23_residual,17,23,residual,point,6,12,1e-08,59,0,2,2,0,0,0,3,,-1,1,-1.761966479687854
discovery,p17_s23_residual,17,23,residual,point,7,14,1e-08,59,0,0,0,0,0,0,,,-1,1,-3.6628250106230222
discovery,p17_s23_residual,17,23,residual,point,8,16,1e-08,59,0,1,1,0,0,0,5,,-1,1,-3.1854695090806797
discovery,p17_s23_residual,17,23,residual,point,9,1,1e-08,59,0,3,3,0,0,0,10,,-1,1,-2.090522883358082
discovery,p17_s23_residual,17,23,residual,point,10,3,1e-08,59,0,5,5,1,0,1,10,10,1,1,0.5714658608806394
discovery,p17_s23_residual,17,23,residual,point,11,5,1e-08,59,0,3,3,0,0,0,7,,-1,1,-4.007172845450453
discovery,p17_s23_residual,17,23,residual,point,12,7,1e-08,59,0,1,1,0,0,0,8,,-1,1,-3.7670998482081037
discovery,p17_s23_residual,17,23,residual,point,13,9,1e-08,59,0,1,1,0,0,0,7,,-1,1,-3.4445523546214956
discovery,p17_s23_residual,17,23,residual,point,14,11,1e-08,59,0,1,1,0,0,0,3,,-1,1,-2.703063637066833
discovery,p17_s23_residual,17,23,residual,point,15,13,1e-08,59,0,2,2,0,0,0,8,,-1,1,-1.1032447427778413
discovery,p17_s23_residual,17,23,residual,point,16,15,1e-08,59,0,4,4,0,0,0,7,,-1,1,-1.8307278709515815
discovery,p17_s24_circ,17,24,circ,profile,-1,0,1e-08,59,0,5,1,1,0,1,6,6,1,1,0.8678449382973411
discovery,p17_s24_circ,17,24,circ,point,0,0,1e-08,59,0,1,1,1,0,1,6,6,1,1,0.8678451897989169
discovery,p17_s24_circ,17,24,circ,point,1,2,1e-08,59,0,6,1,1,0,1,6,6,1,1,0.8678449387424498
discovery,p17_s24_circ,17,24,circ,point,2,4,1e-08,59,0,2,1,1,0,1,6,6,1,1,0.8678447404573287
discovery,p17_s24_circ,17,24,circ,point,3,6,1e-08,59,0,5,1,1,0,1,6,6,1,1,0.867844960365252
discovery,p17_s24_circ,17,24,circ,point,4,8,1e-08,59,0,4,1,1,0,1,6,6,1,1,0.8678452594536548
discovery,p17_s24_circ,17,24,circ,point,5,10,1e-08,59,0,4,1,1,0,1,6,6,1,1,0.8678450509578998
discovery,p17_s24_circ,17,24,circ,point,6,12,1e-08,59,0,5,1,1,0,1,6,6,1,1,0.8678446935374408
discovery,p17_s24_circ,17,24,circ,point,7,14,1e-08,59,0,3,1,1,0,1,6,6,1,1,0.8678447131309308
discovery,p17_s24_circ,17,24,circ,point,8,16,1e-08,59,0,2,1,1,0,1,6,6,1,1,0.8678446472888327
discovery,p17_s24_circ,17,24,circ,point,9,1,1e-08,59,0,3,1,1,0,1,6,6,1,1,0.8678449246009238
discovery,p17_s24_circ,17,24,circ,point,10,3,1e-08,59,0,5,1,1,0,1,6,6,1,1,0.8678446539762849
discovery,p17_s24_circ,17,24,circ,point,11,5,1e-08,59,0,3,1,1,0,1,6,6,1,1,0.8678449056531333
discovery,p17_s24_circ,17,24,circ,point,12,7,1e-08,59,0,4,1,1,0,1,6,6,1,1,0.8678452228234244
discovery,p17_s24_circ,17,24,circ,point,13,9,1e-08,59,0,2,1,1,0,1,6,6,1,1,0.8678450745259844
discovery,p17_s24_circ,17,24,circ,point,14,11,1e-08,59,0,3,1,1,0,1,6,6,1,1,0.8678446012129069
discovery,p17_s24_circ,17,24,circ,point,15,13,1e-08,59,0,5,1,1,0,1,6,6,1,1,0.8678446364148871
discovery,p17_s24_circ,17,24,circ,point,16,15,1e-08,59,0,2,1,1,0,1,6,6,1,1,0.8678445504676096
discovery,p17_s24_cross,17,24,cross,profile,-1,0,1e-08,59,0,2,2,1,0,1,8,8,1,1,0.8312227574607262
discovery,p17_s24_cross,17,24,cross,point,0,0,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.5846556621443924
discovery,p17_s24_cross,17,24,cross,point,1,2,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.5580821704692166
discovery,p17_s24_cross,17,24,cross,point,2,4,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.6865893960237811
discovery,p17_s24_cross,17,24,cross,point,3,6,1e-08,59,0,4,4,1,0,1,8,8,1,1,0.7899860275625215
discovery,p17_s24_cross,17,24,cross,point,4,8,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.4842781681992018
discovery,p17_s24_cross,17,24,cross,point,5,10,1e-08,59,0,6,6,1,0,1,8,8,1,1,0.8966093157927776
discovery,p17_s24_cross,17,24,cross,point,6,12,1e-08,59,0,2,2,1,0,1,8,8,1,1,0.7589465876066479
discovery,p17_s24_cross,17,24,cross,point,7,14,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.704347067463923
discovery,p17_s24_cross,17,24,cross,point,8,16,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.6403248368887182
discovery,p17_s24_cross,17,24,cross,point,9,1,1e-08,59,0,5,5,1,0,1,8,8,1,1,0.7879938802348191
discovery,p17_s24_cross,17,24,cross,point,10,3,1e-08,59,0,3,3,1,0,1,8,8,1,1,0.991926109319179
discovery,p17_s24_cross,17,24,cross,point,11,5,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.5908827220683365
discovery,p17_s24_cross,17,24,cross,point,12,7,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.6803136829313159
discovery,p17_s24_cross,17,24,cross,point,13,9,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.7307466989828348
discovery,p17_s24_cross,17,24,cross,point,14,11,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.5134937994826203
discovery,p17_s24_cross,17,24,cross,point,15,13,1e-08,59,0,5,5,1,0,1,9,9,1,1,0.7432496266409037
discovery,p17_s24_cross,17,24,cross,point,16,15,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.7787204940055309
discovery,p17_s24_diag,17,24,diag,profile,-1,0,1e-08,59,0,46,46,0,0,0,59,,-1,1,-4.562253820550315
discovery,p17_s24_diag,17,24,diag,point,0,0,1e-08,59,0,3,3,0,0,0,5,,-1,1,-2.451780923272401
discovery,p17_s24_diag,17,24,diag,point,1,2,1e-08,59,0,4,4,1,0,1,11,11,1,1,0.7409208887748032
discovery,p17_s24_diag,17,24,diag,point,2,4,1e-08,59,0,2,2,0,0,0,7,,-1,1,-2.2955012150779575
discovery,p17_s24_diag,17,24,diag,point,3,6,1e-08,59,0,3,3,0,0,0,7,,-1,1,-1.3055785653028311
discovery,p17_s24_diag,17,24,diag,point,4,8,1e-08,59,0,2,2,0,0,0,7,,-1,1,-2.5879077869843066
discovery,p17_s24_diag,17,24,diag,point,5,10,1e-08,59,0,2,2,0,0,0,2,,-1,1,-3.4722523219328982
discovery,p17_s24_diag,17,24,diag,point,6,12,1e-08,59,0,1,1,0,0,0,1,,-1,1,-2.2743428138529462
discovery,p17_s24_diag,17,24,diag,point,7,14,1e-08,59,0,2,2,0,0,0,6,,-1,1,-4.356284853232502
discovery,p17_s24_diag,17,24,diag,point,8,16,1e-08,59,0,2,2,0,0,0,6,,-1,1,-1.6713077698736754
discovery,p17_s24_diag,17,24,diag,point,9,1,1e-08,59,0,3,3,0,0,0,7,,-1,1,-2.62343778991341
discovery,p17_s24_diag,17,24,diag,point,10,3,1e-08,59,0,3,3,0,0,0,7,,-1,1,-2.370883161577064
discovery,p17_s24_diag,17,24,diag,point,11,5,1e-08,59,0,4,4,0,0,0,7,,-1,1,-2.1863985263209686
discovery,p17_s24_diag,17,24,diag,point,12,7,1e-08,59,0,2,2,0,0,0,6,,-1,1,-3.63447720853883
discovery,p17_s24_diag,17,24,diag,point,13,9,1e-08,59,0,5,5,0,0,0,7,,-1,1,-2.076170849521537
discovery,p17_s24_diag,17,24,diag,point,14,11,1e-08,59,0,2,2,0,0,0,2,,-1,1,-2.6156597443604106
discovery,p17_s24_diag,17,24,diag,point,15,13,1e-08,59,0,2,2,0,0,0,6,,-1,1,-2.7105468758097464
discovery,p17_s24_diag,17,24,diag,point,16,15,1e-08,59,0,2,2,0,0,0,5,,-1,1,-0.744395949124825
discovery,p17_s24_residual,17,24,residual,profile,-1,0,1e-08,59,0,3,3,0,0,0,9,,-1,1,-4.766046747722663
discovery,p17_s24_residual,17,24,residual,point,0,0,1e-08,59,0,5,5,0,0,0,9,,-1,1,-0.5597076826609496
discovery,p17_s24_residual,17,24,residual,point,1,2,1e-08,59,0,3,3,0,0,0,8,,-1,1,-3.8842006611082867
discovery,p17_s24_residual,17,24,residual,point,2,4,1e-08,59,0,2,2,0,0,0,4,,-1,1,-2.55938980694645
discovery,p17_s24_residual,17,24,residual,point,3,6,1e-08,59,0,4,4,0,0,0,8,,-1,1,-0.7793028604610986
discovery,p17_s24_residual,17,24,residual,point,4,8,1e-08,59,0,2,2,0,0,0,4,,-1,1,-3.2245410915939607
discovery,p17_s24_residual,17,24,residual,point,5,10,1e-08,59,0,0,0,0,0,0,,,-1,1,-1.4524097152959585
discovery,p17_s24_residual,17,24,residual,point,6,12,1e-08,59,0,4,4,0,0,0,9,,-1,1,-2.3069258294928083
discovery,p17_s24_residual,17,24,residual,point,7,14,1e-08,59,0,3,3,0,0,0,7,,-1,1,-1.9080101143043728
discovery,p17_s24_residual,17,24,residual,point,8,16,1e-08,59,0,4,4,0,0,0,10,,-1,1,-1.2745319700627165
discovery,p17_s24_residual,17,24,residual,point,9,1,1e-08,59,0,2,2,0,0,0,7,,-1,1,-1.860211598093595
discovery,p17_s24_residual,17,24,residual,point,10,3,1e-08,59,0,6,6,0,0,0,8,,-1,1,-1.0751160191422044
discovery,p17_s24_residual,17,24,residual,point,11,5,1e-08,59,0,3,3,0,0,0,7,,-1,1,-0.3262196776466628
discovery,p17_s24_residual,17,24,residual,point,12,7,1e-08,59,0,2,2,0,0,0,6,,-1,1,-1.6829931954225372
discovery,p17_s24_residual,17,24,residual,point,13,9,1e-08,59,0,3,3,0,0,0,8,,-1,1,-0.8444919404870059
discovery,p17_s24_residual,17,24,residual,point,14,11,1e-08,59,0,2,2,0,0,0,6,,-1,1,-0.7197353122804822
discovery,p17_s24_residual,17,24,residual,point,15,13,1e-08,59,0,3,3,0,0,0,8,,-1,1,-0.7935130398922093
discovery,p17_s24_residual,17,24,residual,point,16,15,1e-08,59,0,2,2,0,0,0,7,,-1,1,-2.8060974492126713
discovery,p17_s30_cross,17,30,cross,profile,-1,0,1e-08,59,0,3,3,0,0,0,7,,-1,1,-0.04243219071175071
discovery,p17_s30_cross,17,30,cross,point,0,0,1e-08,59,0,4,4,0,0,0,7,,-1,1,-0.13735662376924573
discovery,p17_s30_cross,17,30,cross,point,1,2,1e-08,59,0,1,1,0,0,0,3,,-1,1,-0.7583696840722557
discovery,p17_s30_cross,17,30,cross,point,2,4,1e-08,59,0,3,3,0,0,0,9,,-1,1,-0.31309676047105495
discovery,p17_s30_cross,17,30,cross,point,3,6,1e-08,59,0,1,1,0,0,0,1,,-1,1,-1.2354458617759427
discovery,p17_s30_cross,17,30,cross,point,4,8,1e-08,59,0,1,1,0,0,0,1,,-1,1,-0.9349889312745574
discovery,p17_s30_cross,17,30,cross,point,5,10,1e-08,59,0,6,6,0,0,0,9,,-1,1,-0.29644525388500087
discovery,p17_s30_cross,17,30,cross,point,6,12,1e-08,59,0,2,2,0,0,0,4,,-1,1,-1.0436635640039134
discovery,p17_s30_cross,17,30,cross,point,7,14,1e-08,59,0,4,4,0,0,0,7,,-1,1,-0.2455800776747601
discovery,p17_s30_cross,17,30,cross,point,8,16,1e-08,59,0,3,3,0,0,0,6,,-1,1,-0.7558960178336843
discovery,p17_s30_cross,17,30,cross,point,9,1,1e-08,59,0,3,3,0,0,0,6,,-1,1,-0.4213228311995374
discovery,p17_s30_cross,17,30,cross,point,10,3,1e-08,59,0,2,2,0,0,0,7,,-1,1,-0.7274900577476744
discovery,p17_s30_cross,17,30,cross,point,11,5,1e-08,59,0,2,2,0,0,0,3,,-1,1,-0.6226568680455745
discovery,p17_s30_cross,17,30,cross,point,12,7,1e-08,59,0,3,3,0,0,0,10,,-1,1,-0.3221399539845967
discovery,p17_s30_cross,17,30,cross,point,13,9,1e-08,59,0,3,3,0,0,0,5,,-1,1,-0.49571862256528015
discovery,p17_s30_cross,17,30,cross,point,14,11,1e-08,59,0,5,5,0,0,0,7,,-1,1,-1.1449786115275447
discovery,p17_s30_cross,17,30,cross,point,15,13,1e-08,59,0,4,4,1,0,1,10,10,1,1,0.316394359764996
discovery,p17_s30_cross,17,30,cross,point,16,15,1e-08,59,0,3,3,0,0,0,7,,-1,1,-0.06755874659301067
discovery,p17_s31_cross,17,31,cross,profile,-1,0,1e-08,59,0,3,3,0,0,0,7,,-1,1,-0.042167400280126645
discovery,p17_s31_cross,17,31,cross,point,0,0,1e-08,59,0,1,1,0,0,0,3,,-1,1,-0.024973899207192538
discovery,p17_s31_cross,17,31,cross,point,1,2,1e-08,59,0,3,3,0,0,0,7,,-1,1,-0.33797973496511363
discovery,p17_s31_cross,17,31,cross,point,2,4,1e-08,59,0,1,1,0,0,0,3,,-1,1,-0.1843095476311322
discovery,p17_s31_cross,17,31,cross,point,3,6,1e-08,59,0,0,0,0,0,0,,,-1,1,-0.3015046574562104
discovery,p17_s31_cross,17,31,cross,point,4,8,1e-08,59,0,2,2,0,0,0,3,,-1,1,-0.31113589882443676
discovery,p17_s31_cross,17,31,cross,point,5,10,1e-08,59,0,1,1,0,0,0,4,,-1,1,-0.07504618251622049
discovery,p17_s31_cross,17,31,cross,point,6,12,1e-08,59,0,1,1,0,0,0,4,,-1,1,-0.37780067799294087
discovery,p17_s31_cross,17,31,cross,point,7,14,1e-08,59,0,2,2,1,0,1,10,10,1,1,0.028658514338728035
discovery,p17_s31_cross,17,31,cross,point,8,16,1e-08,59,0,5,5,0,0,0,6,,-1,1,-0.11850838081508283
discovery,p17_s31_cross,17,31,cross,point,9,1,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.21025076384333566
discovery,p17_s31_cross,17,31,cross,point,10,3,1e-08,59,0,2,2,0,0,0,6,,-1,1,-0.24191118721439184
discovery,p17_s31_cross,17,31,cross,point,11,5,1e-08,59,0,0,0,0,0,0,,,-1,1,-0.37562051461984625
discovery,p17_s31_cross,17,31,cross,point,12,7,1e-08,59,0,4,4,0,0,0,7,,-1,1,-0.3131121145766772
discovery,p17_s31_cross,17,31,cross,point,13,9,1e-08,59,0,3,3,1,0,1,10,10,1,1,0.03600412749233137
discovery,p17_s31_cross,17,31,cross,point,14,11,1e-08,59,0,2,2,0,0,0,5,,-1,1,-0.3742986704335605
discovery,p17_s31_cross,17,31,cross,point,15,13,1e-08,59,0,4,4,0,0,0,5,,-1,1,-0.11562988901198956
discovery,p17_s31_cross,17,31,cross,point,16,15,1e-08,59,0,1,1,0,0,0,4,,-1,1,-0.19135967080939598
discovery,p17_s32_cross,17,32,cross,profile,-1,0,1e-08,59,0,5,5,1,0,1,9,9,1,1,0.15772714831799264
discovery,p17_s32_cross,17,32,cross,point,0,0,1e-08,59,0,5,5,0,0,0,8,,-1,1,-0.15808817474158965
discovery,p17_s32_cross,17,32,cross,point,1,2,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.17902056613914444
discovery,p17_s32_cross,17,32,cross,point,2,4,1e-08,59,0,0,0,0,0,0,,,-1,1,-0.41421103411489524
discovery,p17_s32_cross,17,32,cross,point,3,6,1e-08,59,0,2,2,0,0,0,6,,-1,1,-0.2285639873524811
discovery,p17_s32_cross,17,32,cross,point,4,8,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.2532411950919922
discovery,p17_s32_cross,17,32,cross,point,5,10,1e-08,59,0,3,3,1,0,1,10,10,1,1,0.10123101166117755
discovery,p17_s32_cross,17,32,cross,point,6,12,1e-08,59,0,1,1,0,0,0,5,,-1,1,-0.0265920566325261
discovery,p17_s32_cross,17,32,cross,point,7,14,1e-08,59,0,4,4,1,0,1,10,10,1,1,0.05083577708020654
discovery,p17_s32_cross,17,32,cross,point,8,16,1e-08,59,0,3,3,0,0,0,5,,-1,1,-0.3202099497869428
discovery,p17_s32_cross,17,32,cross,point,9,1,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.1628585400757791
discovery,p17_s32_cross,17,32,cross,point,10,3,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.18571576411113602
discovery,p17_s32_cross,17,32,cross,point,11,5,1e-08,59,0,2,2,0,0,0,2,,-1,1,-0.6163135035144282
discovery,p17_s32_cross,17,32,cross,point,12,7,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.1468200399819834
discovery,p17_s32_cross,17,32,cross,point,13,9,1e-08,59,0,2,2,1,0,1,10,10,1,1,0.028285461901890026
discovery,p17_s32_cross,17,32,cross,point,14,11,1e-08,59,0,3,3,0,0,0,5,,-1,1,-0.106892796669748
discovery,p17_s32_cross,17,32,cross,point,15,13,1e-08,59,0,2,2,0,0,0,5,,-1,1,-0.006340964950391995
discovery,p17_s32_cross,17,32,cross,point,16,15,1e-08,59,0,1,1,0,0,0,2,,-1,1,-1.1726372305733497
discovery,p17_s33_cross,17,33,cross,profile,-1,0,1e-08,59,0,4,4,1,0,1,9,9,1,1,1.1602259074687424
discovery,p17_s33_cross,17,33,cross,point,0,0,1e-08,59,0,5,5,1,0,1,9,9,1,1,1.01793100592257
discovery,p17_s33_cross,17,33,cross,point,1,2,1e-08,59,0,4,4,1,0,1,9,9,1,1,1.2907894002458682
discovery,p17_s33_cross,17,33,cross,point,2,4,1e-08,59,0,3,3,1,0,1,9,9,1,1,1.307287065712399
