phase,name,p,seed,variant,view,test_a,truth,rtol,event,previous_step,step,old_classes,new_classes,previous_margin,current_margin,previous_tolerance,current_tolerance,current_normalized_margin
confirmation,p23_s104_cross,23,104,cross,profile,-1,0,1e-08,wrong_to_correct,8,9,0,0,-0.0015207860674955748,0.00013772891480744176,3.813980597084334e-12,3.915438529045026e-12,0.3517585930305329
confirmation,p23_s104_cross,23,104,cross,profile,-1,0,1e-08,leader_group_replaced,2,3,8,11,1.4869116893578838e-06,-1.797597032317938e-05,1.9255042852854707e-10,1.91727756245672e-10,-0.0009375778799677662
confirmation,p23_s104_cross,23,104,cross,profile,-1,0,1e-08,leader_group_replaced,4,5,11,3,3.5228738693854345e-06,-7.949235328008619e-05,1.88255282708243e-10,1.732660461166233e-10,-0.004587878298243202
confirmation,p23_s104_cross,23,104,cross,profile,-1,0,1e-08,leader_group_replaced,8,9,3,0,2.8924033077665223e-07,-0.00013772891480744176,3.813980597084334e-12,3.915438529045026e-12,-0.3517585930305329
confirmation,p23_s104_cross,23,104,cross,point,0,0,1e-08,leader_group_replaced,2,3,8,3,1.1923795984358776e-05,-1.7624256191339782e-05,1.9253425338675e-10,1.917056963431716e-10,-0.0009193392020960437
confirmation,p23_s104_cross,23,104,cross,point,1,2,1e-08,wrong_to_correct,8,9,2,2,-0.0015092959246647553,0.00015741654375389658,4.0720882098001245e-12,4.2650339737366685e-12,0.3690862598592181
confirmation,p23_s104_cross,23,104,cross,point,1,2,1e-08,leader_group_replaced,1,2,3,1,8.49612836972824e-06,-2.8085292917978677e-06,1.9266667337190214e-10,1.9244407579912848e-10,-0.000145940023361872
confirmation,p23_s104_cross,23,104,cross,point,1,2,1e-08,leader_group_replaced,4,5,1,22,4.420763054957533e-05,-1.419892814347179e-05,1.8809173118913336e-10,1.730440314648948e-10,-0.0008205384504320396
confirmation,p23_s104_cross,23,104,cross,point,1,2,1e-08,leader_group_replaced,6,7,22,5,1.8502552775245817e-05,-4.642976189650483e-05,1.1779188720468553e-10,3.0579786843556176e-11,-0.015183154197259746
confirmation,p23_s104_cross,23,104,cross,point,1,2,1e-08,leader_group_replaced,8,9,5,2,6.907860246840869e-05,-0.00015741654375389658,4.0720882098001245e-12,4.2650339737366685e-12,-0.3690862598592181
confirmation,p23_s104_cross,23,104,cross,point,2,4,1e-08,wrong_to_correct,8,9,4,4,-0.0014520913248059486,0.00020891870280692615,3.847383120374304e-12,4.102217207563049e-12,0.5092824007996295
confirmation,p23_s104_cross,23,104,cross,point,2,4,1e-08,leader_group_replaced,3,4,20,9,2.0410580887642027e-05,-1.6146591590882053e-05,1.9166145928151922e-10,1.8814981583933468e-10,-0.0008581773794915636
confirmation,p23_s104_cross,23,104,cross,point,2,4,1e-08,leader_group_replaced,4,5,9,7,1.1764017891380263e-05,-5.096344444766032e-05,1.8814981583933468e-10,1.7309405737798998e-10,-0.0029442630913879453
confirmation,p23_s104_cross,23,104,cross,point,2,4,1e-08,leader_group_replaced,6,7,7,1,3.9186090061704704e-05,-1.5300683484653632e-05,1.1779553616419052e-10,3.048482381983338e-11,-0.005019114945548424
confirmation,p23_s104_cross,23,104,cross,point,2,4,1e-08,leader_group_replaced,8,9,1,4,5.293187235189123e-05,-0.00020891870280692615,3.847383120374304e-12,4.102217207563049e-12,-0.5092824007996295
confirmation,p23_s104_cross,23,104,cross,point,3,6,1e-08,wrong_to_correct,8,9,6,6,-0.001639164450821795,3.67768546691849e-05,4.001745654098892e-12,4.090016433809383e-12,0.08991859877426327
confirmation,p23_s104_cross,23,104,cross,point,3,6,1e-08,leader_group_replaced,2,3,12,18,8.033500284554407e-06,-3.735921699288269e-05,1.9249611545224476e-10,1.917043689631168e-10,-0.0019487931962609817
confirmation,p23_s104_cross,23,104,cross,point,3,6,1e-08,leader_group_replaced,4,5,18,9,1.9762370943254837e-05,-7.328927963001775e-05,1.8829131850805886e-10,1.7341198903395468e-10,-0.00422630984387518
confirmation,p23_s104_cross,23,104,cross,point,3,6,1e-08,leader_group_replaced,8,9,9,6,3.307042718247999e-05,-3.67768546691849e-05,4.001745654098892e-12,4.090016433809383e-12,-0.08991859877426327
confirmation,p23_s104_cross,23,104,cross,point,4,8,1e-08,wrong_to_correct,8,9,8,8,-0.0015203538916370718,0.00012678188113390831,3.868254019785249e-12,4.038474301743564e-12,0.3139350944468601
confirmation,p23_s104_cross,23,104,cross,point,4,8,1e-08,leader_group_replaced,6,7,6,11,0.00017810279578611699,-9.821113627417333e-05,1.182058505536211e-10,3.070936218419112e-11,-0.031980845347785
confirmation,p23_s104_cross,23,104,cross,point,4,8,1e-08,leader_group_replaced,8,9,11,8,9.146965922113282e-05,-0.00012678188113390831,3.868254019785249e-12,4.038474301743564e-12,-0.3139350944468601
confirmation,p23_s104_cross,23,104,cross,point,5,10,1e-08,wrong_to_correct,9,10,10,10,-4.477055949303477e-06,0.00016187245266774397,3.882296555821878e-12,4.029081179207413e-12,0.40176021645606796
confirmation,p23_s104_cross,23,104,cross,point,5,10,1e-08,leader_group_replaced,0,1,6,18,2.512396228837588e-07,-1.4703167643403958e-06,1.9266741225274775e-10,1.928116434242576e-10,-7.625663773349776e-05
confirmation,p23_s104_cross,23,104,cross,point,5,10,1e-08,leader_group_replaced,1,2,18,2,7.537858408568354e-07,-1.8137860619660273e-05,1.928116434242576e-10,1.9262371584559627e-10,-0.0009416213647440619
confirmation,p23_s104_cross,23,104,cross,point,5,10,1e-08,leader_group_replaced,2,3,2,15,1.0723908671295135e-05,-1.4194554749380472e-05,1.9262371584559627e-10,1.9184014435193512e-10,-0.0007399157667094035
confirmation,p23_s104_cross,23,104,cross,point,5,10,1e-08,leader_group_replaced,4,5,15,13,1.6707753994094077e-05,-7.662017585352565e-05,1.884394649443446e-10,1.7357833467412021e-10,-0.004414155487628917
confirmation,p23_s104_cross,23,104,cross,point,5,10,1e-08,leader_group_replaced,9,10,13,10,4.477055949303477e-06,-0.00016187245266774397,3.882296555821878e-12,4.029081179207413e-12,-0.40176021645606796
confirmation,p23_s104_cross,23,104,cross,point,6,12,1e-08,wrong_to_correct,8,9,12,12,-0.0015554050257371443,8.254479202562948e-05,4.089696492703249e-12,4.268729342740819e-12,0.1933708731522201
confirmation,p23_s104_cross,23,104,cross,point,6,12,1e-08,leader_group_replaced,3,4,22,7,1.8197754773296992e-05,-5.998883693436596e-05,1.9166045293258678e-10,1.8816815066621642e-10,-0.003188044136160834
confirmation,p23_s104_cross,23,104,cross,point,6,12,1e-08,leader_group_replaced,5,6,7,9,5.912419409881409e-05,-0.00010447852000794455,1.731311714324753e-10,1.1785387167225465e-10,-0.008865090176968795
confirmation,p23_s104_cross,23,104,cross,point,6,12,1e-08,leader_group_replaced,8,9,9,12,0.00014533989707388173,-8.254479202562948e-05,4.089696492703249e-12,4.268729342740819e-12,-0.1933708731522201
confirmation,p23_s104_cross,23,104,cross,point,7,14,1e-08,wrong_to_correct,9,10,14,14,-8.693896385381095e-05,7.559511300669897e-05,4.094665873632148e-12,4.2296853185509886e-12,0.17872514693976443
confirmation,p23_s104_cross,23,104,cross,point,7,14,1e-08,leader_group_replaced,2,3,19,11,5.1589241572003175e-06,-3.9988586067352117e-05,1.9266047112634564e-10,1.9187606332011807e-10,-0.0020840841413676922
confirmation,p23_s104_cross,23,104,cross,point,7,14,1e-08,leader_group_replaced,9,10,11,14,8.693896385381095e-05,-7.559511300669897e-05,4.094665873632148e-12,4.2296853185509886e-12,-0.17872514693976443
confirmation,p23_s104_cross,23,104,cross,point,8,16,1e-08,wrong_to_correct,8,9,16,16,-0.0016035202800850357,6.885556646807345e-05,3.7133358163424975e-12,3.5286712462342066e-12,0.19513171294026332
confirmation,p23_s104_cross,23,104,cross,point,8,16,1e-08,leader_group_replaced,0,1,1,18,1.0858966437155004e-06,-1.5547528136039546e-06,1.9264992140866473e-10,1.9279340837011172e-10,-8.064346321525918e-05
confirmation,p23_s104_cross,23,104,cross,point,8,16,1e-08,leader_group_replaced,2,3,18,5,4.300252269828775e-06,-9.699070629309858e-06,1.9261040240876333e-10,1.918424647593677e-10,-0.0005055747506932638
confirmation,p23_s104_cross,23,104,cross,point,8,16,1e-08,leader_group_replaced,5,6,5,19,2.2868642988171928e-05,-0.00026361669282515265,1.7369798321112008e-10,1.1869892491345184e-10,-0.022208852609016148
confirmation,p23_s104_cross,23,104,cross,point,8,16,1e-08,leader_group_replaced,8,9,19,16,0.00013650509732565652,-6.885556646807345e-05,3.7133358163424975e-12,3.5286712462342066e-12,-0.19513171294026332
confirmation,p23_s104_cross,23,104,cross,point,9,18,1e-08,wrong_to_correct,8,9,18,18,-0.0015940885560166151,7.482262385849481e-05,4.214652124723868e-12,4.573215971369977e-12,0.16361051900219034
confirmation,p23_s104_cross,23,104,cross,point,9,18,1e-08,leader_group_replaced,3,4,21,15,5.423330335929677e-06,-3.471085692297038e-05,1.9178595837349378e-10,1.883189264783507e-10,-0.0018431953480236502
confirmation,p23_s104_cross,23,104,cross,point,9,18,1e-08,leader_group_replaced,8,9,15,18,0.0001599779316627803,-7.482262385849481e-05,4.214652124723868e-12,4.573215971369977e-12,-0.16361051900219034
confirmation,p23_s104_cross,23,104,cross,point,10,20,1e-08,wrong_to_correct,9,10,20,20,-9.18756491632422e-05,6.949535410072372e-05,3.999393110559658e-12,4.1457046237025965e-12,0.167632188997238
confirmation,p23_s104_cross,23,104,cross,point,10,20,1e-08,leader_group_replaced,3,4,16,17,2.225132682198705e-05,-1.9742253343224547e-07,1.9165619020041232e-10,1.8815424774811338e-10,-1.0492589765846784e-05
confirmation,p23_s104_cross,23,104,cross,point,10,20,1e-08,leader_group_replaced,9,10,17,20,9.18756491632422e-05,-6.949535410072372e-05,3.999393110559658e-12,4.1457046237025965e-12,-0.167632188997238
confirmation,p23_s104_cross,23,104,cross,point,11,22,1e-08,wrong_to_correct,8,9,22,22,-0.0014802224181185153,0.0001910685217882957,3.961738436549794e-12,4.140231656208795e-12,0.4614923454869114
confirmation,p23_s104_cross,23,104,cross,point,11,22,1e-08,leader_group_replaced,0,1,0,21,1.0907092402590024e-06,-2.243095643450488e-06,1.9275166129147813e-10,1.9288710118539027e-10,-0.00011629059847265647
confirmation,p23_s104_cross,23,104,cross,point,11,22,1e-08,leader_group_replaced,2,3,21,10,6.853730496914068e-06,-3.7840589932613966e-06,1.9268130804196593e-10,1.9186556080643834e-10,-0.00019722450331140497
confirmation,p23_s104_cross,23,104,cross,point,11,22,1e-08,leader_group_replaced,5,6,10,2,0.00013378918954387586,-0.00020795942744022966,1.734283684990063e-10,1.1818257745170132e-10,-0.017596453887225316
confirmation,p23_s104_cross,23,104,cross,point,11,22,1e-08,leader_group_replaced,7,8,2,19,1.4033454132089673e-05,-2.7718183085667647e-05,3.072530969773697e-11,3.961738436549794e-12,-0.069964697391297
confirmation,p23_s104_cross,23,104,cross,point,11,22,1e-08,leader_group_replaced,8,9,19,22,2.7718183085667647e-05,-0.0001910685217882957,3.961738436549794e-12,4.140231656208795e-12,-0.4614923454869114
confirmation,p23_s104_cross,23,104,cross,point,12,1,1e-08,wrong_to_correct,8,9,1,1,-0.0016481686956399955,1.509282632738973e-05,4.160427881310505e-12,4.5048677160513665e-12,0.03350337297055858
confirmation,p23_s104_cross,23,104,cross,point,12,1,1e-08,leader_group_replaced,1,2,0,12,1.0262372377667361e-05,-1.5646457690365878e-05,1.9274358936296824e-10,1.9251485945613433e-10,-0.0008127402598723044
confirmation,p23_s104_cross,23,104,cross,point,12,1,1e-08,leader_group_replaced,5,6,12,21,9.27173777327539e-05,-0.00034455759865714697,1.7304342579501922e-10,1.1769163065038775e-10,-0.02927630424976288
confirmation,p23_s104_cross,23,104,cross,point,12,1,1e-08,leader_group_replaced,8,9,21,1,0.0002605062902265587,-1.509282632738973e-05,4.160427881310505e-12,4.5048677160513665e-12,-0.03350337297055858
confirmation,p23_s104_cross,23,104,cross,point,13,3,1e-08,wrong_to_correct,8,9,3,3,-0.0015369719416842287,0.00012918357320756968,3.972301499922011e-12,4.087685230418834e-12,0.31603111767569547
confirmation,p23_s104_cross,23,104,cross,point,13,3,1e-08,leader_group_replaced,0,1,1,6,1.5465825095262176e-05,-5.13873194663006e-06,1.925769352619532e-10,1.927035378749743e-10,-0.00026666515847592067
confirmation,p23_s104_cross,23,104,cross,point,13,3,1e-08,leader_group_replaced,8,9,6,3,1.580065516471052e-05,-0.00013006830360140498,3.972301499922011e-12,4.087685230418834e-12,-0.3181954976217136
confirmation,p23_s104_cross,23,104,cross,point,14,5,1e-08,wrong_to_correct,9,10,5,5,-3.8513482675028854e-05,0.00012641814442027055,3.902955135567635e-12,4.033923593604662e-12,0.3133875530530436
confirmation,p23_s104_cross,23,104,cross,point,14,5,1e-08,leader_group_replaced,1,2,1,19,8.151911401910183e-06,-2.251585712542692e-06,1.927892861300498e-10,1.925786942425768e-10,-0.00011691769545942295
confirmation,p23_s104_cross,23,104,cross,point,14,5,1e-08,leader_group_replaced,2,3,19,10,2.251585712542692e-06,-9.218328962390387e-07,1.925786942425768e-10,1.9176181691192447e-10,-4.8071764811366664e-05
confirmation,p23_s104_cross,23,104,cross,point,14,5,1e-08,leader_group_replaced,5,6,10,2,4.420317550923869e-05,-0.00018262591953721596,1.7338329316866658e-10,1.182798751558553e-10,-0.015440151530137568
confirmation,p23_s104_cross,23,104,cross,point,14,5,1e-08,leader_group_replaced,9,10,2,5,3.8513482675028854e-05,-0.00012641814442027055,3.902955135567635e-12,4.033923593604662e-12,-0.3133875530530436
confirmation,p23_s104_cross,23,104,cross,point,15,7,1e-08,wrong_to_correct,9,10,7,7,-0.00014541135663037608,1.4672962526773858e-05,4.3329778900458115e-12,4.455198127115439e-12,0.0329344781267315
confirmation,p23_s104_cross,23,104,cross,point,15,7,1e-08,leader_group_replaced,9,10,4,7,0.00014541135663037608,-1.4672962526773858e-05,4.3329778900458115e-12,4.455198127115439e-12,-0.0329344781267315
confirmation,p23_s104_cross,23,104,cross,point,16,9,1e-08,wrong_to_correct,8,9,9,9,-0.0016350546715120373,1.8490122947412146e-05,3.98837715238423e-12,3.914300028933531e-12,0.047237367628280305
confirmation,p23_s104_cross,23,104,cross,point,16,9,1e-08,leader_group_replaced,3,4,16,21,4.798893197488496e-06,-7.143995584257823e-05,1.9167173429841688e-10,1.8818363235454713e-10,-0.0037962895576370784
confirmation,p23_s104_cross,23,104,cross,point,16,9,1e-08,leader_group_replaced,5,6,21,12,0.00013413429852882075,-0.00015550816248222077,1.7319040115773475e-10,1.180245578731023e-10,-0.013175915697936367
confirmation,p23_s104_cross,23,104,cross,point,16,9,1e-08,leader_group_replaced,8,9,12,9,9.520779912008948e-05,-1.8490122947412146e-05,3.98837715238423e-12,3.914300028933531e-12,-0.047237367628280305
confirmation,p23_s104_cross,23,104,cross,point,17,11,1e-08,wrong_to_correct,8,9,11,11,-0.0015908188916338162,8.429635898288268e-05,3.810324359304435e-12,3.81489489169764e-12,0.22096639979868632
confirmation,p23_s104_cross,23,104,cross,point,17,11,1e-08,leader_group_replaced,0,1,4,10,2.187959431410036e-06,-6.809426245979466e-06,1.9258936878367934e-10,1.9273976737435809e-10,-0.00035329638189058986
confirmation,p23_s104_cross,23,104,cross,point,17,11,1e-08,leader_group_replaced,4,5,10,19,4.445233783911817e-05,-3.206189706617124e-06,1.883702137560897e-10,1.7350738874093734e-10,-0.00018478692635990642
confirmation,p23_s104_cross,23,104,cross,point,17,11,1e-08,leader_group_replaced,5,6,19,8,3.206189706617124e-06,-8.960045795447513e-05,1.7350738874093734e-10,1.1843136319011316e-10,-0.0075656021801119595
confirmation,p23_s104_cross,23,104,cross,point,17,11,1e-08,leader_group_replaced,8,9,8,11,4.177323794607446e-05,-8.429635898288268e-05,3.810324359304435e-12,3.81489489169764e-12,-0.22096639979868632
confirmation,p23_s104_cross,23,104,cross,point,18,13,1e-08,wrong_to_correct,8,9,13,13,-0.0014499110083661115,0.00021280581893678985,3.8443886862019335e-12,3.996882418223584e-12,0.5324295204845468
confirmation,p23_s104_cross,23,104,cross,point,18,13,1e-08,leader_group_replaced,1,2,21,2,8.957720218916165e-07,-2.022309829285973e-05,1.9274606717885588e-10,1.9252270465951186e-10,-0.0010504266667469436
confirmation,p23_s104_cross,23,104,cross,point,18,13,1e-08,leader_group_replaced,5,6,2,16,2.9164200558540188e-05,-0.00030651680684812277,1.730676133003864e-10,1.1775416444015824e-10,-0.026030230718837314
confirmation,p23_s104_cross,23,104,cross,point,18,13,1e-08,leader_group_replaced,8,9,16,13,8.570352314940521e-05,-0.00021280581893678985,3.8443886862019335e-12,3.996882418223584e-12,-0.5324295204845468
confirmation,p23_s104_cross,23,104,cross,point,19,15,1e-08,wrong_to_correct,8,9,15,15,-0.0014970816705979217,0.00016196304576787668,4.005022000783083e-12,4.1824035100009085e-12,0.3872487324109038
confirmation,p23_s104_cross,23,104,cross,point,19,15,1e-08,leader_group_replaced,0,1,12,19,2.6557779086999744e-06,-2.7562014430770887e-06,1.9260109134059457e-10,1.927299748804529e-10,-0.00014300844717002187
confirmation,p23_s104_cross,23,104,cross,point,19,15,1e-08,leader_group_replaced,6,7,19,18,4.828512993348966e-05,-0.0005167603760423134,1.1795421198213056e-10,3.062580086533276e-11,-0.1687336694686298
confirmation,p23_s104_cross,23,104,cross,point,19,15,1e-08,leader_group_replaced,8,9,18,15,9.903754499163142e-05,-0.00016196304576787668,4.005022000783083e-12,4.1824035100009085e-12,-0.3872487324109038
confirmation,p23_s104_cross,23,104,cross,point,20,17,1e-08,wrong_to_correct,8,9,17,17,-0.0016228711254999695,2.2563858710356044e-05,3.654010213043132e-12,3.679693376477912e-12,0.06131994272836252
confirmation,p23_s104_cross,23,104,cross,point,20,17,1e-08,leader_group_replaced,4,5,5,6,9.210717873742169e-06,-5.695554048656959e-05,1.8816814250998035e-10,1.7313457721717247e-10,-0.003289668730650322
confirmation,p23_s104_cross,23,104,cross,point,20,17,1e-08,leader_group_replaced,5,6,6,14,5.695554048656959e-05,-0.00022869276834747154,1.7313457721717247e-10,1.1789610842867777e-10,-0.019397821641061304
confirmation,p23_s104_cross,23,104,cross,point,20,17,1e-08,leader_group_replaced,8,9,14,17,0.00030422563098930766,-2.2563858710356044e-05,3.654010213043132e-12,3.679693376477912e-12,-0.06131994272836252
confirmation,p23_s104_cross,23,104,cross,point,21,19,1e-08,wrong_to_correct,9,10,19,19,-6.138169653446823e-05,0.00010266791215762794,3.954976701470747e-12,4.0871166748047524e-12,0.25119887765996435
confirmation,p23_s104_cross,23,104,cross,point,21,19,1e-08,leader_group_replaced,0,1,14,6,7.690209869792852e-06,-1.9992041799810067e-06,1.926904763555416e-10,1.9282294454471788e-10,-0.00010368082412087469
confirmation,p23_s104_cross,23,104,cross,point,21,19,1e-08,leader_group_replaced,3,4,6,17,2.7199313585413165e-05,-1.5465283169646682e-05,1.918075205403993e-10,1.8836360381243687e-10,-0.0008210335147891014
confirmation,p23_s104_cross,23,104,cross,point,21,19,1e-08,leader_group_replaced,5,6,17,22,7.708621005519944e-05,-3.1917193155095447e-07,1.7343875222164268e-10,1.1832040843503076e-10,-2.6975222260681297e-05
confirmation,p23_s104_cross,23,104,cross,point,21,19,1e-08,leader_group_replaced,9,10,22,19,6.138169653446823e-05,-0.00010266791215762794,3.954976701470747e-12,4.0871166748047524e-12,-0.25119887765996435
