phase,run,p,seed,kind,iteration,acc,mse,mean_margin,min_margin,relative_residual,symmetry_defect,elapsed_s
intervention,p17_s119_phase_best,17,119,custom,6,0.0,0.06118031750824741,-0.051050151236301224,-0.051553063979744664,3.958230878772646e-14,0.06215315515914782,0.1026551360000667
intervention,p17_s119_phase_best,17,119,custom,7,0.0,0.05622908017132518,-0.007369013631432283,-0.007671553156414754,3.5835950664470925e-14,0.06363978421856996,0.13665350200005832
intervention,p17_s119_phase_best,17,119,custom,8,0.7647058823529411,0.05540222472893991,0.00011716942184551307,-0.00010959331017881824,3.421381168719063e-14,0.06378718278172407,0.1730568510000694
intervention,p17_s119_phase_best,17,119,custom,9,1.0,0.05532022655112864,0.0008563800771731508,0.00064488191839919,3.5211122769936443e-14,0.0638021902510764,0.18885657300006642
intervention,p17_s119_phase_best,17,119,custom,10,1.0,0.0553125154562463,0.0009253241950527756,0.0007148563104363986,3.2232672653077184e-14,0.06380381292845622,0.20541759700006423
intervention,p17_s119_phase_best,17,119,custom,11,1.0,0.0553117912986367,0.0009317424005565276,0.0007214095845623908,3.7925477478286874e-14,0.06380398806067554,0.21966100300005564
intervention,p17_s119_phase_best,17,119,custom,12,1.0,0.055311722541281416,0.0009323456553819197,0.0007220309266988967,3.623283359194077e-14,0.06380400723861761,0.23370207300001766
intervention,p17_s119_phase_best,17,119,custom,13,1.0,0.05531171723297624,0.0009323926805003121,0.0007220849568815718,3.581946925488525e-14,0.06380400880435336,0.24860824300003515
intervention,p17_s119_phase_best,17,119,custom,14,1.0,0.05531171697240204,0.000932394704343104,0.000722082754089276,3.632580959075797e-14,0.06380400868706952,0.2624601590000566
intervention,p17_s119_phase_best,17,119,custom,15,1.0,0.05531171709697316,0.0009323938623021474,0.0007220907269070015,3.575099558039249e-14,0.0638040084120452,0.27617638800006716
intervention,p17_s119_phase_best,17,119,custom,16,1.0,0.05531171672472746,0.0009323964844107848,0.0007220891184848838,3.676682672984119e-14,0.06380400839292714,0.29048313800001324
intervention,p17_s119_phase_best,17,119,custom,17,1.0,0.055311716741719336,0.000932395790360412,0.0007220827209983988,3.7876120913040274e-14,0.06380400834084629,0.3056157590000339
intervention,p17_s119_phase_best,17,119,custom,18,1.0,0.0553117172603799,0.0009323915654269689,0.0007220867798183733,3.7565665732500784e-14,0.06380400811754192,0.3200903360000211
intervention,p17_s119_phase_best,17,119,custom,19,1.0,0.055311717061823494,0.0009323934762497793,0.0007220796580001132,3.580572215652096e-14,0.0638040079788876,0.3336804390000907
intervention,p17_s119_phase_best,17,119,custom,20,1.0,0.05531171706230363,0.0009323934542306819,0.0007220915428172159,3.8917364475243056e-14,0.06380400778132257,0.34845720300006633
intervention,p17_s119_phase_best,17,119,custom,21,1.0,0.05531171661489576,0.0009323975694204591,0.0007220874279868505,3.866720730433417e-14,0.06380400770864941,0.3667222110000239
intervention,p17_s119_phase_best,17,119,custom,22,1.0,0.05531171705466568,0.0009323937707184077,0.0007220889927676277,3.497805406520113e-14,0.06380400741398663,0.38781049700003223
intervention,p17_s119_phase_best,17,119,custom,23,1.0,0.05531171694654314,0.0009323939436424708,0.0007220731697451244,3.7012826952733e-14,0.0638040073225054,0.4018871750000699
intervention,p17_s119_phase_best,17,119,custom,24,1.0,0.055311716621694186,0.0009323978120513076,0.0007220732567320143,3.995885999734876e-14,0.06380400727900501,0.41696903299998667
intervention,p17_s119_phase_best,17,119,custom,25,1.0,0.055311716824448,0.0009323960660025314,0.0007220874372167174,3.785441512333297e-14,0.06380400718567951,0.43123866200005523
intervention,p17_s119_phase_best,17,119,custom,26,1.0,0.05531171712150469,0.000932392829490451,0.0007220895503258773,3.518138504171937e-14,0.06380400696504565,0.44499847300005513
intervention,p17_s119_phase_best,17,119,custom,27,1.0,0.05531171696174971,0.0009323942275667969,0.0007220747465908756,3.488398177522094e-14,0.06380400688339341,0.46000138900001275
intervention,p17_s119_phase_best,17,119,custom,28,1.0,0.05531171718707212,0.000932391964231424,0.000722076380867881,3.958327688234904e-14,0.0638040065467284,0.4746375990000615
intervention,p17_s119_phase_best,17,119,custom,29,1.0,0.055311717483370916,0.000932390439661399,0.0007220789745502054,3.585716318125259e-14,0.06380400620886738,0.48784947500007547
intervention,p17_s119_phase_best,17,119,custom,30,1.0,0.05531171665069788,0.0009323972338491996,0.0007220803482407834,3.733524499514422e-14,0.06380400621000484,0.5032752260000279
intervention,p17_s119_phase_best,17,119,custom,31,1.0,0.055311716836546926,0.000932394966110341,0.0007220824229431516,3.1966609690724356e-14,0.06380400609868529,0.5198165689999996
intervention,p17_s119_phase_best,17,119,custom,32,1.0,0.0553117169220058,0.0009323950043158158,0.0007220870785589611,3.563317269036689e-14,0.06380400587867215,0.5334877720000577
intervention,p17_s119_phase_best,17,119,custom,33,1.0,0.05531171696962299,0.0009323944369694555,0.0007220860845270349,3.783030296878091e-14,0.0638040057073212,0.5484194940000862
intervention,p17_s119_phase_best,17,119,custom,34,1.0,0.05531171674934827,0.0009323973878413675,0.0007220700025262344,3.605010378695365e-14,0.06380400556890962,0.5623307490000116
intervention,p17_s119_phase_best,17,119,custom,35,1.0,0.055311717371956635,0.0009323906919026841,0.0007220817831280618,3.698908276669292e-14,0.0638040052635645,0.575848499000017
intervention,p17_s119_phase_best,17,119,custom,36,1.0,0.0553117173975601,0.0009323902454395243,0.0007220782095461731,3.223782919380213e-14,0.06380400501750608,0.5890879710000263
intervention,p17_s119_phase_best,17,119,custom,37,1.0,0.05531171725006729,0.0009323917685948632,0.000722088829410869,3.588469374277118e-14,0.06380400487312801,0.6030430590000151
intervention,p17_s119_phase_best,17,119,custom,38,1.0,0.05531171683429071,0.0009323952961150917,0.0007220827026506726,3.782599724940372e-14,0.06380400476219363,0.6170006550000835
intervention,p17_s119_phase_best,17,119,custom,39,1.0,0.055311716508270714,0.0009323978469456654,0.0007220903329970968,3.316414057630307e-14,0.06380400474373986,0.6303597770000806
intervention,p17_s119_phase_best,17,119,custom,40,1.0,0.05531171686134511,0.0009323947661017758,0.0007220914560859826,3.570127589498987e-14,0.0638040045388894,0.6438344800000095
intervention,p17_s119_phase_best,17,119,custom,41,1.0,0.05531171677488495,0.0009323961672310317,0.0007220735889551244,4.093569239500384e-14,0.06380400445412927,0.6571266739999828
intervention,p17_s119_phase_best,17,119,custom,42,1.0,0.05531171695048203,0.0009323949519097567,0.0007220842330057098,3.474033173197051e-14,0.06380400425220548,0.6712781100000029
intervention,p17_s119_phase_best,17,119,custom,43,1.0,0.05531171662078954,0.0009323974870710133,0.0007220876065363313,3.3589231034078815e-14,0.06380400420818409,0.6850846060000322
intervention,p17_s119_phase_best,17,119,custom,44,1.0,0.05531171675027641,0.0009323965015077311,0.0007220882060724049,3.768451886242204e-14,0.06380400405053419,0.6987754890000133
intervention,p17_s119_phase_best,17,119,custom,45,1.0,0.055311717488201365,0.000932389767971887,0.0007220912600682111,3.829935830085213e-14,0.06380400375685812,0.7125327640000023
intervention,p17_s119_phase_best,17,119,custom,46,1.0,0.05531171703751705,0.0009323935549791986,0.0007220705107909148,3.5259128704778574e-14,0.06380400363540095,0.7267923440000459
intervention,p17_s119_phase_best,17,119,custom,47,1.0,0.05531171742099064,0.000932390191524482,0.000722090594324612,3.6489114393529535e-14,0.06380400330402644,0.7419712440000694
intervention,p17_s119_phase_best,17,119,custom,48,1.0,0.05531171665912311,0.0009323967241838383,0.0007220754874155688,3.3240519652584364e-14,0.06380400336924302,0.7566496420000703
intervention,p17_s119_phase_best,17,119,custom,49,1.0,0.05531171665532749,0.0009323973640422259,0.0007220905846956338,3.851689694423995e-14,0.0638040032546768,0.770352899000045
intervention,p17_s119_phase_best,17,119,custom,50,1.0,0.05531171683012991,0.0009323954033571206,0.000722087127147622,3.6234192976947607e-14,0.0638040030701568,0.7838181650000706
intervention,p17_s119_phase_best,17,119,custom,51,1.0,0.05531171702021392,0.0009323946395375158,0.0007220757817588686,3.5874476259010984e-14,0.06380400282571026,0.8004459680000764
intervention,p17_s119_phase_best,17,119,custom,52,1.0,0.0553117169062163,0.0009323948631644784,0.0007220752114924789,3.567979432024441e-14,0.06380400267353799,0.8184631750000335
intervention,p17_s119_phase_best,17,119,custom,53,1.0,0.055311717077090976,0.0009323939285251647,0.0007220683328064414,3.34845075758894e-14,0.06380400245806377,0.8502945580000869
intervention,p17_s119_phase_best,17,119,custom,54,1.0,0.055311717039338584,0.0009323944395223146,0.0007220848862985879,3.503967004543403e-14,0.06380400230765175,0.8949281260000816
intervention,p17_s119_phase_best,17,119,custom,55,1.0,0.055311717057403516,0.0009323938789073956,0.0007220689599751196,3.647323901343818e-14,0.063804002027948,0.935911066000017
intervention,p17_s119_phase_best,17,119,custom,56,1.0,0.05531171756273662,0.0009323905340519075,0.0007220693372024939,3.329934593079238e-14,0.06380400171183012,0.9544903160000331
intervention,p17_s119_phase_best,17,119,custom,57,1.0,0.055311716726916024,0.0009323980768759853,0.000722088778150165,3.6489479566607584e-14,0.06380400171214261,0.9710872530000643
intervention,p17_s119_phase_best,17,119,custom,58,1.0,0.055311717187420006,0.0009323925796333054,0.0007220908365435791,3.5323976779902044e-14,0.06380400144849822,0.9898759930000551
intervention,p17_s119_phase_best,17,119,custom,59,1.0,0.055311717639603006,0.0009323879531571082,0.0007220752954191084,3.6638188220042255e-14,0.06380400107947296,1.0104497650000894
intervention,p17_s119_phase_best_control0,17,119,custom,0,0.0,0.07092095180792958,-0.13186032128070616,-0.13197571172021338,5.716306099761713e-14,0.019999000074993754,0.020015645000057702
intervention,p17_s119_phase_best_control0,17,119,custom,1,0.0,0.07093641466170382,-0.13199235501827247,-0.13213525450797003,7.123184516468411e-14,0.021536306311720606,0.03381704000003083
intervention,p17_s119_phase_best_control0,17,119,custom,2,0.0,0.0709040034393256,-0.13174429108404018,-0.13190755726994013,7.09671246657481e-14,0.024044719662373475,0.048066221999988556
intervention,p17_s119_phase_best_control0,17,119,custom,3,0.0,0.07077484639744872,-0.1307342912879723,-0.13094678686079936,6.727091432986353e-14,0.03006790340066236,0.061912274000064826
intervention,p17_s119_phase_best_control0,17,119,custom,4,0.0,0.07021165917906266,-0.12624098831434852,-0.1265280035617523,6.867933998756263e-14,0.04146929486757047,0.07553126800007703
intervention,p17_s119_phase_best_control0,17,119,custom,5,0.0,0.06781619920208101,-0.10687037195408049,-0.10726619852719538,5.4832676337083934e-14,0.0548531202213484,0.08931305600003725
intervention,p17_s119_phase_best_control0,17,119,custom,6,0.0,0.061233270789998344,-0.051788164614006614,-0.052260421501429614,3.835649363004341e-14,0.062249767845016124,0.10301013600007991
intervention,p17_s119_phase_best_control0,17,119,custom,7,0.0,0.056306722835601786,-0.0082161532641684,-0.008502500018515907,3.451809595250424e-14,0.0637514206198233,0.12426956600006633
intervention,p17_s119_phase_best_control0,17,119,custom,8,0.0,0.05548386089264215,-0.0007815717953284776,-0.0009600995401428114,3.616583812194243e-14,0.06390097944181969,0.1456875520000267
intervention,p17_s119_phase_best_control0,17,119,custom,9,0.47058823529411764,0.05540221132099076,-5.00612135534208e-05,-0.00023558649421183409,3.816170623960382e-14,0.0639161276820276,0.15991581900004803
intervention,p17_s119_phase_best_control0,17,119,custom,10,0.5294117647058824,0.05539453044464017,1.787619886207795e-05,-0.00016978166757711244,3.7803399880845104e-14,0.06391775967461587,0.17348993899997822
intervention,p17_s119_phase_best_control0,17,119,custom,11,0.5294117647058824,0.05539380918216699,2.4192132298827616e-05,-0.00016367468165168209,3.7392092060034436e-14,0.06391793518140053,0.1923165619999736
intervention,p17_s119_phase_best_control0,17,119,custom,12,0.5294117647058824,0.05539374098731326,2.478440850122949e-05,-0.00016310244457318213,3.2625960541068856e-14,0.06391795404506179,0.21619840599998952
intervention,p17_s119_phase_best_control0,17,119,custom,13,0.5294117647058824,0.055393734897502774,2.483626479047906e-05,-0.00016304406383299552,3.273209316706726e-14,0.06391795589014547,0.2507914230000097
intervention,p17_s119_phase_best_control0,17,119,custom,14,0.5294117647058824,0.055393735165951495,2.4833654675051347e-05,-0.00016304831584183777,3.7132139344974884e-14,0.06391795581853048,0.2924358730000449
intervention,p17_s119_phase_best_control0,17,119,custom,15,0.5294117647058824,0.05539373529196394,2.4833359557024925e-05,-0.00016305917332305742,3.8406294561002556e-14,0.06391795557992896,0.3063439360000757
intervention,p17_s119_phase_best_control0,17,119,custom,16,0.5294117647058824,0.0553937351950443,2.483382859278124e-05,-0.0001630575257672573,3.647171473951476e-14,0.06391795541942996,0.31969718200002717
intervention,p17_s119_phase_best_control0,17,119,custom,17,0.5294117647058824,0.05539373511274682,2.4834836605935393e-05,-0.0001630413666413727,3.495454474763239e-14,0.0639179552771155,0.33275395700002264
intervention,p17_s119_phase_best_control0,17,119,custom,18,0.5294117647058824,0.05539373580035164,2.4827682344519264e-05,-0.00016306784103450878,4.0540485503909457e-14,0.06391795485910151,0.346252431000039
intervention,p17_s119_phase_best_control0,17,119,custom,19,0.5294117647058824,0.0553937358426896,2.4827693036322914e-05,-0.00016305873048272357,3.363577636564276e-14,0.06391795454636358,0.3600216290000162
intervention,p17_s119_phase_best_control0,17,119,custom,20,0.5294117647058824,0.05539373556553201,2.4830588369828543e-05,-0.0001630521573488114,3.679840849194204e-14,0.06391795432562583,0.37331990000006954
intervention,p17_s119_phase_best_control0,17,119,custom,21,0.5294117647058824,0.05539373501291192,2.4835179980314162e-05,-0.0001630419371409092,3.4767500475192494e-14,0.06391795428079003,0.3994758430000047
intervention,p17_s119_phase_best_control0,17,119,custom,22,0.5294117647058824,0.05539373589495418,2.4828496222624697e-05,-0.00016304264888887532,3.3380546186809906e-14,0.06391795383720805,0.42885089200001403
intervention,p17_s119_phase_best_control0,17,119,custom,23,0.5294117647058824,0.05539373543790692,2.4832622466900695e-05,-0.00016304123985487473,3.7894671352016104e-14,0.06391795368948967,0.45698168199999145
intervention,p17_s119_phase_best_control0,17,119,custom,24,0.5294117647058824,0.055393735078062174,2.483490475091525e-05,-0.00016304626499753783,3.413083250908304e-14,0.06391795359649649,0.48855056900004
intervention,p17_s119_phase_best_control0,17,119,custom,25,0.5294117647058824,0.05539373505502418,2.4834594662518297e-05,-0.00016304223320967592,3.500236372075175e-14,0.0639179534816655,0.5204766900000095
intervention,p17_s119_phase_best_control0,17,119,custom,26,0.5294117647058824,0.05539373594268495,2.4826675585442016e-05,-0.00016304733842605057,3.7035553212845954e-14,0.0639179529880289,0.5325088100000812
intervention,p17_s119_phase_best_control0,17,119,custom,27,0.5294117647058824,0.05539373547731395,2.4831151381490344e-05,-0.0001630651120886062,3.575068840906687e-14,0.06391795286406997,0.5587540569999874
intervention,p17_s119_phase_best_control0,17,119,custom,28,0.5294117647058824,0.05539373542317978,2.4830751617104535e-05,-0.00016304935476953164,3.647804478636709e-14,0.06391795267912416,0.5823479499999848
intervention,p17_s119_phase_best_control0,17,119,custom,29,0.5294117647058824,0.05539373526350353,2.4833757452166596e-05,-0.00016304000438498167,3.7475099350506697e-14,0.06391795257185004,0.6027669910000668
intervention,p17_s119_phase_best_control0,17,119,custom,30,0.5294117647058824,0.055393734772652616,2.4838277897274703e-05,-0.0001630493652136633,3.580538146176725e-14,0.06391795256595367,0.6219203840000773
intervention,p17_s119_phase_best_control0,17,119,custom,31,0.5294117647058824,0.05539373577748679,2.4828451160419096e-05,-0.00016306078324514195,3.617924986010067e-14,0.06391795208755964,0.6423689910000121
intervention,p17_s119_phase_best_control0,17,119,custom,32,0.5294117647058824,0.055393735664974915,2.4829366885418194e-05,-0.00016305755383889953,3.605687675542367e-14,0.06391795184743738,0.6560760360000586
intervention,p17_s119_phase_best_control0,17,119,custom,33,0.5294117647058824,0.0553937354501203,2.4831780375900822e-05,-0.0001630520726664808,3.355355614988907e-14,0.06391795162600736,0.6714900890000308
intervention,p17_s119_phase_best_control0,17,119,custom,34,0.5294117647058824,0.0553937352651817,2.4833485010768724e-05,-0.00016306491251300015,3.337686687865047e-14,0.06391795139242303,0.6862368289999949
intervention,p17_s119_phase_best_control0,17,119,custom,35,0.5294117647058824,0.0553937350828637,2.4835284304094984e-05,-0.00016303941476934758,3.6944948952463605e-14,0.06391795128824944,0.7014960980000069
intervention,p17_s119_phase_best_control0,17,119,custom,36,0.5294117647058824,0.05539373490099723,2.4835838237180658e-05,-0.0001630582114808543,3.678398140247921e-14,0.06391795126292034,0.7149641900000461
intervention,p17_s119_phase_best_control0,17,119,custom,37,0.5294117647058824,0.05539373544638109,2.4830726154358243e-05,-0.0001630684277982436,3.544703438538243e-14,0.06391795096348798,0.7285477970000329
intervention,p17_s119_phase_best_control0,17,119,custom,38,0.5294117647058824,0.0553937350268661,2.4834996978501928e-05,-0.0001630440201033645,3.526899488932676e-14,0.06391795092084752,0.7418087180000157
intervention,p17_s119_phase_best_control0,17,119,custom,39,0.5294117647058824,0.05539373499778093,2.4835127093900774e-05,-0.00016304130099420444,3.274755860997442e-14,0.06391795082513493,0.7548627310000029
intervention,p17_s119_phase_best_control0,17,119,custom,40,0.5294117647058824,0.055393735668138024,2.4829292959128265e-05,-0.00016305664415065813,3.565758020179189e-14,0.06391795041815158,0.7682120929999883
intervention,p17_s119_phase_best_control0,17,119,custom,41,0.5294117647058824,0.055393734997692824,2.4836287040942787e-05,-0.00016305044415314274,3.6124413512226415e-14,0.06391795036177522,0.7815389290000212
intervention,p17_s119_phase_best_control0,17,119,custom,42,0.5294117647058824,0.05539373606923355,2.482564498181017e-05,-0.00016304462444631518,3.610172409081273e-14,0.06391794982332415,0.795158989000015
intervention,p17_s119_phase_best_control0,17,119,custom,43,0.5294117647058824,0.05539373545525482,2.4832959072830914e-05,-0.00016305496530220898,3.7822807422632605e-14,0.06391794965990005,0.8206042460000162
intervention,p17_s119_phase_best_control0,17,119,custom,44,0.5294117647058824,0.055393735597655196,2.483038284497487e-05,-0.00016306414125780155,3.6805453887884994e-14,0.06391794944869535,0.8480252379999911
intervention,p17_s119_phase_best_control0,17,119,custom,45,0.5294117647058824,0.05539373487443114,2.4837014546199805e-05,-0.0001630390119727737,3.46587723718827e-14,0.06391794944908138,0.8791098730000613
intervention,p17_s119_phase_best_control0,17,119,custom,46,0.5294117647058824,0.05539373528625701,2.483232350548053e-05,-0.00016305993309824462,3.649976051792821e-14,0.06391794923195819,0.9098667060000025
intervention,p17_s119_phase_best_control0,17,119,custom,47,0.5294117647058824,0.055393734963211844,2.4835568544803568e-05,-0.00016303976659053088,3.265802271890234e-14,0.06391794913788694,0.9359737539999742
intervention,p17_s119_phase_best_control0,17,119,custom,48,0.5294117647058824,0.05539373512494265,2.4833652070264047e-05,-0.00016304420396867636,3.210009625158185e-14,0.06391794895178614,0.9644228150000345
intervention,p17_s119_phase_best_control0,17,119,custom,49,0.5294117647058824,0.05539373526094904,2.4834289514226855e-05,-0.00016305519322049045,3.758938942429833e-14,0.06391794872093093,0.9923228430000108
intervention,p17_s119_phase_best_control0,17,119,custom,50,0.5294117647058824,0.05539373493905713,2.4835967038166058e-05,-0.00016303994150269896,3.849138031048783e-14,0.06391794858222319,1.013487289000068
intervention,p17_s119_phase_best_control0,17,119,custom,51,0.5294117647058824,0.055393734872948554,2.483769254465049e-05,-0.0001630665940398207,3.4081534272338204e-14,0.06391794843625409,1.0270330970000714
intervention,p17_s119_phase_best_control0,17,119,custom,52,0.5294117647058824,0.05539373538213603,2.4831238324758288e-05,-0.00016304101139109906,3.409697744211479e-14,0.06391794810607204,1.040743869000039
intervention,p17_s119_phase_best_control0,17,119,custom,53,0.5294117647058824,0.05539373499566039,2.4836538371637605e-05,-0.00016303907394134287,3.352209991603664e-14,0.06391794799420204,1.0539738019999731
intervention,p17_s119_phase_best_control0,17,119,custom,54,0.5294117647058824,0.05539373492911489,2.4836642215087785e-05,-0.0001630520882814207,3.285504266473604e-14,0.06391794786628928,1.0672653390000733
intervention,p17_s119_phase_best_control0,17,119,custom,55,0.5294117647058824,0.055393734834042564,2.4838124966070236e-05,-0.0001630395655972533,3.565730373132655e-14,0.06391794778735514,1.0805358200000228
intervention,p17_s119_phase_best_control0,17,119,custom,56,0.5294117647058824,0.055393735390235024,2.483229470411646e-05,-0.00016303839175671464,4.021755683437868e-14,0.06391794754334146,1.0940538270000388
intervention,p17_s119_phase_best_control0,17,119,custom,57,0.5294117647058824,0.055393735242870425,2.483350407314295e-05,-0.00016305669485161545,3.4785427792853695e-14,0.06391794739899347,1.1252536050000117
intervention,p17_s119_phase_best_control0,17,119,custom,58,0.5294117647058824,0.05539373493887809,2.483629778574163e-05,-0.0001630421580156166,3.646659685646966e-14,0.06391794730257379,1.1578572150000355
intervention,p17_s119_phase_best_control0,17,119,custom,59,0.5294117647058824,0.05539373526594305,2.48334999430733e-05,-0.0001630441140712119,3.510627515437051e-14,0.0639179470625186,1.1934734679999792
intervention,p17_s119_phase_best_control1,17,119,custom,0,0.0,0.0709209474862382,-0.1318608649135489,-0.13197660450811333,5.884443401432406e-14,0.019999000074993754,0.07815964200005965
intervention,p17_s119_phase_best_control1,17,119,custom,1,0.0,0.07093639501454728,-0.13199326178398252,-0.13213546478189286,7.762999003319969e-14,0.021535940356963473,0.10707901299997502
intervention,p17_s119_phase_best_control1,17,119,custom,2,0.0,0.07090389007141458,-0.13174402717533346,-0.1319090306344165,6.81200548682995e-14,0.024042398933242917,0.11934430400003748
intervention,p17_s119_phase_best_control1,17,119,custom,3,0.0,0.07077416312072292,-0.13072518761925864,-0.13091366526099743,6.730528844130676e-14,0.03005819310838945,0.13252984899997955
intervention,p17_s119_phase_best_control1,17,119,custom,4,0.0,0.07020770389394072,-0.12621646649109705,-0.12650840960632145,5.810604033876832e-14,0.041441121237160324,0.1447293600000421
intervention,p17_s119_phase_best_control1,17,119,custom,5,0.0,0.06779752621157593,-0.10677304225099288,-0.10722385704359497,5.266052261950798e-14,0.05479843914455098,0.15770048199999565
intervention,p17_s119_phase_best_control1,17,119,custom,6,0.0,0.06117759629780916,-0.051309022317653497,-0.05189638964156533,3.759687547265961e-14,0.06217811352072471,0.1867528930000617
intervention,p17_s119_phase_best_control1,17,119,custom,7,0.0,0.05622512347572387,-0.00787391789780286,-0.008397113362029751,3.620271327451136e-14,0.0636767035849392,0.21701162099998328
intervention,p17_s119_phase_best_control1,17,119,custom,8,0.058823529411764705,0.055398118142016436,-0.0004734751034862467,-0.0009393916417872322,3.392953818316126e-14,0.06382535827719642,0.25026071800004956
intervention,p17_s119_phase_best_control1,17,119,custom,9,0.9411764705882353,0.05531608027731779,0.00025781969646537865,-0.0001952119194940788,3.314599504457263e-14,0.06383979975710624,0.27557565100005377
intervention,p17_s119_phase_best_control1,17,119,custom,10,0.9411764705882353,0.055308375484139714,0.00032593260987978,-0.0001250345364541411,3.6348573586593835e-14,0.0638412398484869,0.30374083399999563
intervention,p17_s119_phase_best_control1,17,119,custom,11,0.9411764705882353,0.05530765431267761,0.00033225504003264495,-0.00011841826403251321,3.5309797274903866e-14,0.06384138361779405,0.3309540620000462
intervention,p17_s119_phase_best_control1,17,119,custom,12,0.9411764705882353,0.055307586144398714,0.00033284569494679446,-0.00011779798426210519,3.694105910803845e-14,0.06384139821094535,0.35325338500001635
intervention,p17_s119_phase_best_control1,17,119,custom,13,0.9411764705882353,0.05530758101904115,0.0003328914079813784,-0.0001177330954413025,3.5725041613117267e-14,0.06384139920710605,0.3841851240000551
intervention,p17_s119_phase_best_control1,17,119,custom,14,0.9411764705882353,0.05530758095844203,0.00033289273536123723,-0.00011772854498302843,3.920940030389037e-14,0.0638413990413794,0.41898793200005
intervention,p17_s119_phase_best_control1,17,119,custom,15,0.9411764705882353,0.05530758078376678,0.00033289377406223094,-0.00011775244149293818,3.679034617861513e-14,0.06384139891261703,0.44656196400001136
intervention,p17_s119_phase_best_control1,17,119,custom,16,0.9411764705882353,0.05530758116963559,0.00033289076808422764,-0.00011773747184938566,3.537979169249351e-14,0.0638413986664581,0.47623592200000076
intervention,p17_s119_phase_best_control1,17,119,custom,17,0.9411764705882353,0.055307580793536315,0.0003328938798862945,-0.00011772804425355665,3.2229265181749474e-14,0.06384139855515629,0.5072211880000168
intervention,p17_s119_phase_best_control1,17,119,custom,18,0.9411764705882353,0.05530758065614617,0.0003328961906992979,-0.0001177452328584433,3.6649529440500513e-14,0.06384139842692717,0.544251063000047
intervention,p17_s119_phase_best_control1,17,119,custom,19,0.9411764705882353,0.055307580407968605,0.0003328960984825285,-0.00011773225027301992,3.6901457056597055e-14,0.06384139839955592,0.5747551160000057
intervention,p17_s119_phase_best_control1,17,119,custom,20,0.9411764705882353,0.0553075806782234,0.00033289599890970386,-0.00011773326238456727,3.345182247124514e-14,0.06384139819675845,0.5951115940000591
intervention,p17_s119_phase_best_control1,17,119,custom,21,0.9411764705882353,0.05530758088506644,0.0003328921068813841,-0.00011772773579823981,3.559576717592527e-14,0.06384139798282393,0.6130377330000556
intervention,p17_s119_phase_best_control1,17,119,custom,22,0.9411764705882353,0.05530758118178437,0.00033289108818705996,-0.0001177272104486149,3.659270116292893e-14,0.06384139770544146,0.6284654600000295
intervention,p17_s119_phase_best_control1,17,119,custom,23,0.9411764705882353,0.05530758104255106,0.0003328911532303681,-0.00011772858550257448,3.4749563771117764e-14,0.06384139749977044,0.6439480139999887
intervention,p17_s119_phase_best_control1,17,119,custom,24,0.9411764705882353,0.05530758115833537,0.000332890857111812,-0.00011772421052566595,3.980473390600197e-14,0.06384139724541527,0.6578745120000349
intervention,p17_s119_phase_best_control1,17,119,custom,25,0.9411764705882353,0.05530758045422555,0.00033289708175992345,-0.00011772647919293389,3.931565219717274e-14,0.06384139721506643,0.6715419079999947
intervention,p17_s119_phase_best_control1,17,119,custom,26,0.9411764705882353,0.05530758072304635,0.0003328946977650772,-0.00011774232807368334,3.33032967626689e-14,0.06384139699852723,0.6880743059999759
intervention,p17_s119_phase_best_control1,17,119,custom,27,0.9411764705882353,0.055307581168779776,0.0003328894606370861,-0.00011772790606574823,3.962639935371417e-14,0.06384139664307341,0.7099162640000714
intervention,p17_s119_phase_best_control1,17,119,custom,28,0.9411764705882353,0.05530758123131024,0.00033288878871148186,-0.00011773292891853471,3.4922343877677516e-14,0.06384139643330555,0.7249095189999935
intervention,p17_s119_phase_best_control1,17,119,custom,29,0.9411764705882353,0.055307581007088116,0.000332893112523466,-0.00011773009546114932,3.621086664639357e-14,0.0638413962701636,0.739210058000026
intervention,p17_s119_phase_best_control1,17,119,custom,30,0.9411764705882353,0.05530758049437549,0.00033289725303099597,-0.00011772883551136593,3.3981033281817164e-14,0.06384139624968213,0.7566825139999764
intervention,p17_s119_phase_best_control1,17,119,custom,31,0.9411764705882353,0.055307580432625666,0.000332897008099603,-0.0001177361380039349,3.3251160348483435e-14,0.06384139616661384,0.7710088029999724
intervention,p17_s119_phase_best_control1,17,119,custom,32,0.9411764705882353,0.055307580642644245,0.00033289559646171063,-0.00011773188860164652,3.4599211725504535e-14,0.06384139599916963,0.7850760559999799
intervention,p17_s119_phase_best_control1,17,119,custom,33,0.9411764705882353,0.05530758050840359,0.0003328967301853762,-0.00011772404076783316,3.2872925199821004e-14,0.06384139590551352,0.7989241740000352
intervention,p17_s119_phase_best_control1,17,119,custom,34,0.9411764705882353,0.055307580621209926,0.00033289575512643983,-0.00011774081241723577,3.7055536727545907e-14,0.06384139575069223,0.8168157349999774
intervention,p17_s119_phase_best_control1,17,119,custom,35,0.9411764705882353,0.05530758090108597,0.00033289339096573034,-0.0001177293550660291,3.6929898815215915e-14,0.0638413955337305,0.8322180750000143
intervention,p17_s119_phase_best_control1,17,119,custom,36,0.9411764705882353,0.05530758075804446,0.0003328945453438422,-0.0001177365355743698,3.670070747647793e-14,0.06384139541034771,0.8463742480000747
